node,clade,node.type,branch.length,label,astral,gcf,scf,ds.sum,dn.sum,dn.ds.sum,synonymous.bl.sum,nonsynonymous.bl.sum,num.genes.full,num.genes.partial,num.genes.no.clade,num.genes.no.ds,num.genes.no.dn,avg.ds,avg.dn,avg.dn.ds,avg.synonymous.bl,avg.nonsynonymous.bl,ES.sum,EN.sum,S.sum,N.sum,num.genes.full,num.genes.partial,num.genes.no.clade,avg.ES,avg.EN,avg.S,avg.N,avg.dS,avg.dN,avg.dNdS
248,Taeromys_callitrichus_LSUMZ37153;Taeromys_punicans_MVZ225815,internal,1.2813127992,1/71/79.3,1,71,79.3,59.751706911425984,8.122797152993106,994.5050923929621,14.233889598494468,6.1708330156022555,5168,1557,5069,1175,2822,0.008883691185165922,0.0012076712983932658,0.1478598115362715,0.0021162488252296266,0.0009174595622364341,2917546.5541512016,6454819.227723003,20325.5625,9268.020833333334,5168,1557,5069,433.83591883289245,959.824420479257,3.0223884758364314,1.378144361833953,0.006966662612831312,0.0014358296501206145,0.20610006970569814
249,Taeromys_hamatus_NMVZ63317;Taeromys_taerae_LSUMZ39224,internal,0.526879957,1/47.4/57.4,1,47.4,57.4,46.29030332218499,7.072499316341136,1097.0394527784938,11.035144962493684,5.378614641906679,2394,3886,5514,1596,2653,0.007372241331770185,0.0011263735174934122,0.17471563191248507,0.0017574685399735124,0.0008566037015299696,2575438.356703165,5700411.365974507,15657.134919319189,8513.661499778957,2394,3886,5514,410.1016491565549,907.7088162379789,2.493174350210062,1.3556785827673499,0.006079405813991987,0.001493517038190719,0.2456682583606003
250,Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_celebensis_NMVZ20637,internal,0.0367235914,1/9.32/34.8,1,9.32,34.8,10.143357423645064,1.5860057925924909,137.74409554601368,2.3987353251413843,1.2103880710053807,0,2458,9336,298,706,0.007541529683007482,0.0011791864628940452,0.10241196694870906,0.0017834463383950812,0.0008999167814166399,1193395.1333214578,2643101.688433415,5422.284455128204,2766.254006410256,0,2458,9336,485.5147002935141,1075.3058130323086,2.2059741477331993,1.1254084647722766,0.004543578487735994,0.0010465938630041262,0.23034572107185722
251,Eropeplus_canus_NMVZ21733;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_celebensis_NMVZ20637,internal,0.2424803494,1/17.8/44.3,1,17.8,44.3,17.029893380975402,2.4749266109851042,271.4376080739131,4.048969112353622,1.8845571051676206,618,1840,9336,531,1267,0.006931173537230525,0.0010072961379670755,0.1104752169612996,0.0016479320766600008,0.0007670155088187304,1193395.1333214578,2643101.688433415,5422.284455128204,2766.254006410256,618,1840,9336,485.5147002935141,1075.3058130323086,2.2059741477331993,1.1254084647722766,0.004543578487735994,0.0010465938630041262,0.23034572107185722
252,Paruromys_dominator_JAE4870;Taeromys_celebensis_NMVZ20637,internal,0.1913829719,1/24.8/39.2,1,24.8,39.2,50.223805452343456,8.265208893156503,834.704405975762,12.019776845901719,6.283122932264607,1156,4361,6277,1225,2106,0.0091018132389169,0.0014978631557007072,0.1512693740441758,0.0021782850391268067,0.0011386594657964131,2205036.4063626043,4881140.816680052,18078.373855311358,9709.258012820514,1156,4361,6277,399.68033466786375,884.7454806380374,3.2768486234024574,1.759880009574137,0.008198673637834933,0.0019891370434636105,0.2426169318759336
253,Eropeplus_canus_NMVZ21733;Lenomys_meyeri_LSUMZ39079,internal,0.0448175773,1/14.6/38,1,14.6,38,21.19788791182913,3.4589525530559166,356.2780093793158,5.0305810576176135,2.6361146497632286,878,2283,8633,1002,1275,0.00670607020304623,0.0010942589538297744,0.11271053760813533,0.0015914524067123105,0.0008339495886628373,1168341.512807665,2605422.3448256114,7163.524313186814,4023.9940018315015,878,2283,8633,369.6113612172303,824.239906619934,2.2662209152758033,1.2730129711583364,0.006131361622144201,0.001544468984010667,0.25189657358206025
254,Abeomelomys_sevia_KUM161018;Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Anisomys_imitator_ABTC45107;Apodemus_sylvaticus_SMG3823;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Chiropodomys_gliroides_Z25153;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Colomys_goslingi_TCD4175;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Haeromys_minahassae_JAE4996;Heimyscus_fumosus_FMNH167810;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Hyomys_goliath_ABTC42697;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Lemniscomys_striatus_TCD4711;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Malacomys_longipes_TCD4253;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Mastomys_natalensis_T4162;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Micaelemys_namaquensis_MNHN1987009;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Mylomys_dybowskii_MNHN1997072;Myomyscus_verreauxii_MNHN1999102;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rhabdomys_pumilio_MNHN1995065;Rhynchomys_isarogensis_JAE2195;Solomys_salebrosus_ABTC64864;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Vandeleuria_oleracea_ABTC116404;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zelotomys_woosnami_TTU-M115260;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.4625474844,1/20.9/35.2,1,20.9,35.2,47.61922785460708,7.134877476952893,853.4072396297803,11.372666868199108,5.415278268476526,0,30,11764,434,1884,0.010924346835193182,0.0016368152046232834,0.19578050920618956,0.002609008228538451,0.0012423212361726374,10645.673823689085,24241.886959262825,283.0,162.0,0,30,11764,354.8557941229695,808.0628986420942,9.433333333333334,5.4,0.02658356856381036,0.006682648107064941,0.2513826573367726
255,Abeomelomys_sevia_KUM161018;Anisomys_imitator_ABTC45107;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Chiropodomys_gliroides_Z25153;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Haeromys_minahassae_JAE4996;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hyomys_goliath_ABTC42697;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rhynchomys_isarogensis_JAE2195;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,1.3677520373,1/63.7/53.9,1,63.7,53.9,169.07705664319502,17.714434025379283,1318.7144320843558,40.475691970601545,13.444194812039674,0,135,11659,259,2926,0.021833297603718365,0.0022875043937731513,0.1702885372009757,0.005226716421823547,0.0017360788755216522,42177.306357307236,96023.17348722747,1289.0833333333333,710.9166666666666,0,135,11659,312.42449153560915,711.2827665720553,9.548765432098765,5.266049382716049,0.03056343433629443,0.007403594787056577,0.2422370047028623
256,Abeomelomys_sevia_KUM161018;Anisomys_imitator_ABTC45107;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Haeromys_minahassae_JAE4996;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hyomys_goliath_ABTC42697;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rhynchomys_isarogensis_JAE2195;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,1.0729519431,1/60.7/52.5,1,60.7,52.5,161.3223787771872,17.199437576386785,1194.8616186908662,38.690848789859885,13.047199149044456,0,141,11653,269,2951,0.021145940329949823,0.002254481265747383,0.1566210012702669,0.005071549192536359,0.0017102109252909235,43991.85334481114,100193.98681932125,1415.5833333333333,744.4166666666666,0,141,11653,311.9989598922776,710.59565120086,10.039598108747045,5.279550827423168,0.03217830633862808,0.007429753923347369,0.23089325600795854
257,Abeomelomys_sevia_KUM161018;Anisomys_imitator_ABTC45107;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hyomys_goliath_ABTC42697;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rhynchomys_isarogensis_JAE2195;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.6498982242,1/46/45.4,1,46,45.4,108.09406410752304,11.691446886613326,906.272264076935,26.005076931504743,8.857368316196302,0,133,11661,276,2693,0.017639370774726344,0.0019078731864577883,0.1478903825190821,0.0042436483243317134,0.0014453930019902581,43352.64442880563,98562.33858724943,1446.8333333333333,773.1666666666666,0,133,11661,325.95973254741074,741.070214941725,10.87844611528822,5.81328320802005,0.0333735889101147,0.007844443199592342,0.23504943447106724
258,Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195,internal,1.5363045693,1/75.4/65.9,1,75.4,65.9,195.35191324607638,26.51767016520357,1602.0944963116665,46.64009733134869,20.139739351529048,4085,4774,2935,320,3003,0.022051237526365997,0.0029933028745009107,0.180843717836287,0.005264713549085528,0.0022733648664103228,3677145.5970134344,8139901.698492243,59168.5576923077,24787.480769230766,4085,4774,2935,415.0745678985703,918.8285019180769,6.678920610938898,2.7979998610713133,0.01609089336586623,0.003045181832333695,0.18924877339585564
259,Archboldomys_luzonensis_EAR1826;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195,internal,0.8953226351,1/63.6/59.3,1,63.6,59.3,135.15431275268946,19.84240829413135,1398.2008003976844,32.36155060528547,15.055975849605897,3740,3919,4135,572,3024,0.017648774190740332,0.002591069247079048,0.18258041269230665,0.004225848864623331,0.001966045423035505,3305232.311981461,7318968.197985579,39315.8766025641,17818.655448717946,3740,3919,4135,431.5488068914298,955.6036294536597,5.133291108834587,2.3264989487815573,0.011895041828086978,0.0024345857184653744,0.20467231251904872
260,Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195,internal,0.2270253617,1/40.6/39.1,1,40.6,39.1,106.31991021777566,16.28600469134112,1141.6541286421448,25.528413696819626,12.348899467920843,2611,3119,6064,520,2387,0.018554958153189468,0.0028422346756267224,0.1992415582272504,0.0044552205404571775,0.002155130797193864,2469285.3779084897,5469760.050867899,30637.485576923078,14854.758012820515,2611,3119,6064,430.93985652853223,954.5829059106281,5.346856121627064,2.5924534053787984,0.012407430040700012,0.0027157970138860987,0.21888473317822366
261,Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311,internal,2.2605282306,1/90.1/91.8,1,90.1,91.8,248.00001005885656,36.6941717648143,1991.7202499876435,59.10134604817522,27.899523751030465,7114,2725,1955,457,2926,0.0252058146212884,0.003729461506739943,0.20243116678398654,0.006006844806197299,0.002835605625676437,3840944.4150581975,8507322.789672028,76730.6564102564,34373.203846153854,7114,2725,1955,390.37955229781454,864.6531954133579,7.798623479038154,3.493566810260581,0.01997702859469623,0.004040425489424623,0.20225357691570453
262,Abeomelomys_sevia_KUM161018;Anisomys_imitator_ABTC45107;Chiruromys_vates_ABTC43096;Coccymys_ruemmleri_ABTC49489;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hyomys_goliath_ABTC42697;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Mastacomys_fuscus_M13957;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.4572004896,1/32.7/42,1,32.7,42,29.70741257309192,4.879432797318519,2897.030019421623,7.130950360571116,3.6987781818574903,0,108,11686,616,1657,0.007943158442003186,0.0013046611757536147,0.774606957064605,0.0019066712194040418,0.0009889781234913076,34336.22152225337,78495.17022256012,1063.3333333333333,612.1666666666666,0,108,11686,317.92797705790156,726.8071316903714,9.845679012345679,5.66820987654321,0.03096826867348188,0.007798781312671455,0.25183136309294385
263,Anisomys_imitator_ABTC45107;Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144,internal,0.1489541214,1/13.9/41.1,1,13.9,41.1,12.167272878558888,2.7262967740546005,220.20533401220504,2.9040076233065615,2.0716039375843267,0,884,10910,588,622,0.007405522141545276,0.0016593407024069389,0.13402637493134817,0.0017675031182632754,0.001260866669254003,405238.9259453832,906559.0113021898,2988.5657051282055,1728.5560897435898,0,884,10910,458.4150745988498,1025.5192435545134,3.3807304356653907,1.9553801920176355,0.007374823872499836,0.0019067220866964584,0.25854476251378444
