# CDS alignment filter
# PYTHON VERSION: 3.9.12
# Script call:    06_aln_filter.py -i ../../04-Phylo/morphometrics-coding-bonsai/morpho-coding-nt-aln/ -f 175 -o ../../04-Phylo/morphometrics-coding-bonsai/morpho-coding-nt-aln-stats/ --count
# Runtime:        08/27/2022 19:56:07
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/04-Phylo/morphometrics-coding-bonsai/morpho-coding-nt-aln
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/04-Phylo/morphometrics-coding-bonsai/morpho-coding-nt-aln-stats-f175-seq20-site50
# --count set:            Will not output sequences.
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/04-Phylo/morphometrics-coding-bonsai/morpho-coding-nt-aln-stats-f175-seq20-site50/aln-stats-f175-seq20-site50.tab
# ----------------
# 08.27.2022 | 19:56:07 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre variant sites	pre informative sites	pre stop codons	pre percent sites with gap	pre gappy sites
ENSMUSP00000041793-mafft-cds.filter.fa	152	208	205.01973684210526	150	1	0	6611	25005	NA	0	31	29
ENSMUSP00000049007-mafft-cds.filter.fa	159	685	672.2075471698113	159	0	0	18056	90859	NA	0	297	297
ENSMUSP00000045927-mafft-cds.filter.fa	150	156	152.95333333333335	148	1	0	5230	18170	NA	0	34	32
ENSMUSP00000047878-mafft-cds.filter.fa	158	569	551.2784810126582	158	0	0	19540	70362	NA	0	273	273
ENSMUSP00000036065-mafft-cds.filter.fa	123	220	208.54471544715446	121	1	0	5258	21802	NA	0	105	104
ENSMUSP00000037981-mafft-cds.filter.fa	148	326	318.77027027027026	148	0	0	17119	31129	NA	0	66	66
ENSMUSP00000037628-mafft-cds.filter.fa	152	1471	1372.9407894736842	152	0	0	41712	181880	NA	0	960	956
ENSMUSP00000038681-mafft-cds.filter.fa	148	954	912.081081081081	148	0	0	15021	126171	NA	0	874	870
ENSMUSP00000038471-mafft-cds.filter.fa	144	263	252.5625	142	1	0	5957	31915	NA	0	139	138
ENSMUSP00000043618-mafft-cds.filter.fa	81	260	233.97530864197532	79	1	0	5322	15738	NA	0	97	96
ENSMUSP00000039888-mafft-cds.filter.fa	107	872	850.2897196261682	107	0	0	36419	56885	NA	0	168	167
ENSMUSP00000041774-mafft-cds.filter.fa	82	129	125.9390243902439	80	1	0	1935	8643	NA	0	22	20
ENSMUSP00000040019-mafft-cds.filter.fa	158	1171	1095.0886075949368	158	0	0	28546	156472	NA	0	735	735
ENSMUSP00000040140-mafft-cds.filter.fa	149	303	296.5436241610738	147	1	0	11561	33586	NA	0	110	110
ENSMUSP00000047541-mafft-cds.filter.fa	150	785	756.9	150	0	0	21285	96465	NA	0	525	522
ENSMUSP00000037034-mafft-cds.filter.fa	132	280	276.8939393939394	128	2	0	14065	22895	NA	0	64	64
ENSMUSP00000059404-mafft-cds.filter.fa	87	322	308.7241379310345	74	3	0	18692	9322	NA	0	45	44
ENSMUSP00000057519-mafft-cds.filter.fa	124	817	811.0564516129032	124	0	0	32262	69046	NA	0	176	175
ENSMUSP00000062433-mafft-cds.filter.fa	151	411	399.17218543046357	151	0	0	11560	50501	NA	0	293	292
ENSMUSP00000050001-mafft-cds.filter.fa	165	225	219.8242424242424	149	7	0	9048	28077	NA	0	22	22
ENSMUSP00000055342-mafft-cds.filter.fa	127	85	84.10236220472441	107	7	0	2395	8400	NA	0	11	11
ENSMUSP00000063108-mafft-cds.filter.fa	73	77	73.20547945205479	63	5	0	2548	3073	NA	0	4	1
ENSMUSP00000056967-mafft-cds.filter.fa	102	1079	1055.0882352941176	102	0	0	31820	78238	NA	0	352	348
ENSMUSP00000057340-mafft-cds.filter.fa	160	480	464.5875	156	2	0	26970	49830	NA	0	107	106
ENSMUSP00000057856-mafft-cds.filter.fa	117	401	397.3076923076923	117	0	0	15505	31412	NA	0	60	59
ENSMUSP00000057096-mafft-cds.filter.fa	129	586	562.4108527131783	129	0	0	6733	68861	NA	0	444	439
ENSMUSP00000055427-mafft-cds.filter.fa	142	225	216.7605633802817	142	0	0	5808	26142	NA	0	92	92
ENSMUSP00000058362-mafft-cds.filter.fa	115	810	796.591304347826	115	0	0	16727	76423	NA	0	187	184
ENSMUSP00000057253-mafft-cds.filter.fa	87	188	184.83908045977012	81	2	0	5718	10638	NA	0	6	3
ENSMUSP00000054412-mafft-cds.filter.fa	133	342	333.5112781954887	133	0	0	7286	38200	NA	0	114	110
ENSMUSP00000066639-mafft-cds.filter.fa	128	633	615.3046875	128	0	0	16290	64734	NA	0	175	166
ENSMUSP00000069431-mafft-cds.filter.fa	134	693	680.0671641791045	134	0	0	24413	68449	NA	0	239	234
ENSMUSP00000069081-mafft-cds.filter.fa	84	247	230.04761904761904	84	0	0	3971	16777	NA	0	141	139
ENSMUSP00000067049-mafft-cds.filter.fa	137	601	592.4014598540145	137	0	0	16227	66110	NA	0	122	118
ENSMUSP00000068192-mafft-cds.filter.fa	115	1476	1378.4434782608696	115	0	0	46185	123555	NA	0	638	633
ENSMUSP00000066381-mafft-cds.filter.fa	136	222	220.72058823529412	136	0	0	10238	19954	NA	0	7	6
ENSMUSP00000067728-mafft-cds.filter.fa	39	820	794.6923076923077	39	0	0	11980	20000	NA	0	88	75
ENSMUSP00000064637-mafft-cds.filter.fa	119	190	188.72268907563026	117	1	0	6975	15635	NA	0	6	5
ENSMUSP00000066536-mafft-cds.filter.fa	148	270	269.18918918918916	148	0	0	9073	30887	NA	0	20	20
ENSMUSP00000067318-mafft-cds.filter.fa	128	442	414.2890625	128	0	0	7047	49529	NA	0	297	295
ENSMUSP00000068560-mafft-cds.filter.fa	162	30	29.95679012345679	49	11	0	2311	2549	NA	0	1	1
ENSMUSP00000063609-mafft-cds.filter.fa	150	544	524.3066666666666	150	0	0	9645	71955	NA	0	355	354
ENSMUSP00000069549-mafft-cds.filter.fa	155	1069	1012.8774193548387	155	0	0	40203	125492	NA	0	502	500
ENSMUSP00000068863-mafft-cds.filter.fa	141	105	101.1418439716312	94	14	0	5023	9782	NA	0	20	20
ENSMUSP00000070259-mafft-cds.filter.fa	68	362	315.52941176470586	68	0	0	11774	12842	NA	0	103	63
ENSMUSP00000066515-mafft-cds.filter.fa	134	133	130.52238805970148	134	0	0	2972	14850	NA	0	41	41
ENSMUSP00000069699-mafft-cds.filter.fa	134	172	171.76119402985074	134	0	0	4619	18429	NA	0	2	2
ENSMUSP00000069182-mafft-cds.filter.fa	163	74	73.85276073619632	131	12	0	1695	10367	NA	0	7	7
ENSMUSP00000064667-mafft-cds.filter.fa	72	644	566.8194444444445	72	0	0	13414	32954	NA	0	213	161
ENSMUSP00000071216-mafft-cds.filter.fa	112	608	576.8571428571429	112	0	0	17358	50738	NA	0	163	160
ENSMUSP00000071896-mafft-cds.filter.fa	71	538	464.50704225352115	71	0	0	13530	24668	NA	0	160	100
ENSMUSP00000072212-mafft-cds.filter.fa	160	408	400.375	158	1	0	23111	42169	NA	0	185	182
ENSMUSP00000072509-mafft-cds.filter.fa	156	782	753.2820512820513	156	0	0	17739	104253	NA	0	435	432
ENSMUSP00000072614-mafft-cds.filter.fa	152	437	425.0394736842105	152	0	0	11522	54902	NA	0	235	234
ENSMUSP00000072808-mafft-cds.filter.fa	77	193	187.5974025974026	77	0	0	4297	10564	NA	0	27	25
ENSMUSP00000073094-mafft-cds.filter.fa	153	1107	1066.450980392157	153	0	0	26934	142437	NA	0	722	719
ENSMUSP00000073150-mafft-cds.filter.fa	75	813	788.0133333333333	75	0	0	18127	42848	NA	0	186	178
ENSMUSP00000073701-mafft-cds.filter.fa	134	198	192.41044776119404	125	4	0	5722	20810	NA	0	102	102
ENSMUSP00000073957-mafft-cds.filter.fa	120	423	390.65833333333336	120	0	0	10527	40233	NA	0	264	262
ENSMUSP00000074454-mafft-cds.filter.fa	141	572	548.7659574468086	139	1	0	15948	64704	NA	0	360	351
ENSMUSP00000074764-mafft-cds.filter.fa	116	102	101.98275862068965	85	12	0	5279	6553	NA	0	0	0
ENSMUSP00000075174-mafft-cds.filter.fa	133	845	780.4812030075188	133	0	0	13951	98434	NA	0	707	706
ENSMUSP00000076085-mafft-cds.filter.fa	74	810	806.2027027027027	74	0	0	28940	31000	NA	0	48	48
ENSMUSP00000078269-mafft-cds.filter.fa	94	137	135.31914893617022	84	4	0	5030	7848	NA	0	26	26
ENSMUSP00000078988-mafft-cds.filter.fa	152	73	71.98684210526316	98	13	0	4248	6848	NA	0	1	0
ENSMUSP00000079546-mafft-cds.filter.fa	144	612	605.0	144	0	0	17019	71109	NA	0	196	194
ENSMUSP00000080111-mafft-cds.filter.fa	142	88	87.97183098591549	101	13	0	3886	8610	NA	0	0	0
ENSMUSP00000080150-mafft-cds.filter.fa	149	343	336.79194630872485	149	0	0	10885	40222	NA	0	55	55
ENSMUSP00000080866-mafft-cds.filter.fa	146	549	522.8698630136986	146	0	0	7505	72649	NA	0	437	432
ENSMUSP00000089394-mafft-cds.filter.fa	157	799	770.1019108280254	157	0	0	24159	101284	NA	0	575	574
ENSMUSP00000089421-mafft-cds.filter.fa	159	306	299.1194968553459	159	0	0	3762	44892	NA	0	128	128
ENSMUSP00000089462-mafft-cds.filter.fa	81	350	334.1111111111111	81	0	0	5857	22493	NA	0	133	132
ENSMUSP00000089513-mafft-cds.filter.fa	158	292	284.17088607594934	150	4	0	12225	33911	NA	0	150	150
ENSMUSP00000089555-mafft-cds.filter.fa	52	813	797.9807692307693	52	0	0	13458	28818	NA	0	107	100
ENSMUSP00000089728-mafft-cds.filter.fa	156	307	297.12179487179486	152	2	0	9392	38500	NA	0	166	166
ENSMUSP00000094302-mafft-cds.filter.fa	154	433	424.8636363636364	154	0	0	14511	52171	NA	0	141	140
ENSMUSP00000094326-mafft-cds.filter.fa	146	363	349.43835616438355	140	3	1	10062	42936	NA	0	207	204
ENSMUSP00000095103-mafft-cds.filter.fa	129	221	214.42635658914728	122	3	0	10869	17640	NA	0	98	98
ENSMUSP00000095171-mafft-cds.filter.fa	142	146	142.54929577464787	123	8	0	6009	14723	NA	0	28	27
ENSMUSP00000095149-mafft-cds.filter.fa	153	481	472.7516339869281	153	0	0	14401	59192	NA	0	319	319
ENSMUSP00000095197-mafft-cds.filter.fa	153	540	524.9869281045752	153	0	0	17098	65522	NA	0	317	314
ENSMUSP00000095198-mafft-cds.filter.fa	125	173	171.392	125	0	0	6839	14786	NA	0	18	17
ENSMUSP00000095200-mafft-cds.filter.fa	147	438	414.3061224489796	147	0	0	14521	49865	NA	0	293	292
ENSMUSP00000095251-mafft-cds.filter.fa	144	141	138.63194444444446	135	4	0	4360	15944	NA	0	45	45
ENSMUSP00000110389-mafft-cds.filter.fa	144	35	35.0	66	15	0	1412	3628	NA	0	0	0
ENSMUSP00000110425-mafft-cds.filter.fa	146	526	500.33561643835617	146	0	0	16149	60647	NA	0	274	264
ENSMUSP00000110702-mafft-cds.filter.fa	140	315	301.75	140	0	0	8016	36084	NA	0	196	195
ENSMUSP00000110749-mafft-cds.filter.fa	145	299	285.5793103448276	145	0	0	6917	36438	NA	0	127	126
ENSMUSP00000110929-mafft-cds.filter.fa	145	754	697.7862068965517	145	0	0	17586	91744	NA	0	539	538
ENSMUSP00000111023-mafft-cds.filter.fa	133	729	683.1353383458646	133	0	0	14074	82883	NA	0	568	567
ENSMUSP00000111378-mafft-cds.filter.fa	143	294	283.15384615384613	143	0	0	9281	32761	NA	0	178	178
ENSMUSP00000111294-mafft-cds.filter.fa	142	607	561.8943661971831	142	0	0	17556	68638	NA	0	352	349
ENSMUSP00000111381-mafft-cds.filter.fa	120	445	412.875	120	0	0	11167	42233	NA	0	223	223
ENSMUSP00000111479-mafft-cds.filter.fa	131	389	364.1526717557252	131	0	0	7633	43326	NA	0	285	281
ENSMUSP00000111514-mafft-cds.filter.fa	156	638	613.1538461538462	156	0	0	11187	88341	NA	0	396	393
ENSMUSP00000111527-mafft-cds.filter.fa	93	642	609.1720430107526	93	0	0	11876	47830	NA	0	288	275
ENSMUSP00000111535-mafft-cds.filter.fa	125	220	219.336	123	1	0	9464	18036	NA	0	26	26
ENSMUSP00000111536-mafft-cds.filter.fa	147	719	688.156462585034	147	0	0	28158	77535	NA	0	335	330
ENSMUSP00000113487-mafft-cds.filter.fa	60	59	59.0	35	8	0	2232	1308	NA	0	0	0
ENSMUSP00000113137-mafft-cds.filter.fa	135	224	223.82222222222222	131	2	0	7996	22244	NA	0	5	5
ENSMUSP00000114028-mafft-cds.filter.fa	147	37	36.93877551020408	83	13	0	1672	3767	NA	0	1	1
ENSMUSP00000112793-mafft-cds.filter.fa	113	890	874.1238938053098	113	0	0	21794	78776	NA	0	279	275
ENSMUSP00000113411-mafft-cds.filter.fa	137	435	413.1678832116788	137	0	0	15863	43732	NA	0	262	261
ENSMUSP00000113286-mafft-cds.filter.fa	145	538	514.1655172413793	145	0	0	12743	65267	NA	0	382	380
ENSMUSP00000113182-mafft-cds.filter.fa	112	243	227.88392857142858	112	0	0	6636	20580	NA	0	160	159
ENSMUSP00000114094-mafft-cds.filter.fa	112	154	144.49107142857142	103	3	0	4716	12532	NA	0	97	96
ENSMUSP00000112928-mafft-cds.filter.fa	105	425	386.9142857142857	105	0	0	7966	36659	NA	0	192	190
ENSMUSP00000112728-mafft-cds.filter.fa	111	1037	941.4684684684685	111	0	0	15971	99136	NA	0	762	758
ENSMUSP00000113755-mafft-cds.filter.fa	145	541	525.5172413793103	145	0	0	22826	55619	NA	0	230	228
ENSMUSP00000120991-mafft-cds.filter.fa	15	1334	1262.0	15	0	0	11406	8604	NA	0	231	228
ENSMUSP00000118764-mafft-cds.filter.fa	78	582	529.7179487179487	78	0	0	18916	26480	NA	0	141	92
ENSMUSP00000118361-mafft-cds.filter.fa	136	660	647.0588235294117	136	0	0	20633	69127	NA	0	274	273
ENSMUSP00000115078-mafft-cds.filter.fa	156	1616	1534.0192307692307	156	0	0	22412	229684	NA	0	1441	1427
ENSMUSP00000123010-mafft-cds.filter.fa	8	24	22.875	6	1	0	136	56	NA	0	1	0
ENSMUSP00000117272-mafft-cds.filter.fa	75	150	141.08	75	0	0	3911	7339	NA	0	54	49
ENSMUSP00000122948-mafft-cds.filter.fa	159	288	280.92452830188677	159	0	0	8874	36918	NA	0	63	59
ENSMUSP00000123293-mafft-cds.filter.fa	162	56	55.97530864197531	108	15	0	2830	6242	NA	0	0	0
ENSMUSP00000117166-mafft-cds.filter.fa	62	223	204.56451612903226	62	0	0	6321	7505	NA	0	34	17
ENSMUSP00000119533-mafft-cds.filter.fa	164	52	51.76829268292683	100	12	0	1509	7019	NA	0	6	6
ENSMUSP00000118046-mafft-cds.filter.fa	144	1283	1200.736111111111	144	0	0	18870	165882	NA	0	1109	1108
ENSMUSP00000120011-mafft-cds.filter.fa	125	902	844.392	125	0	0	26745	86005	NA	0	493	492
ENSMUSP00000116181-mafft-cds.filter.fa	153	96	95.22875816993464	133	7	0	3527	11161	NA	0	24	24
ENSMUSP00000116373-mafft-cds.filter.fa	160	25	24.95	42	15	0	1520	2480	NA	0	2	2
ENSMUSP00000119447-mafft-cds.filter.fa	158	229	227.4873417721519	158	0	0	5770	30412	NA	0	58	58
ENSMUSP00000122538-mafft-cds.filter.fa	155	106	105.81290322580645	140	7	0	4881	11549	NA	0	4	4
ENSMUSP00000121233-mafft-cds.filter.fa	154	232	231.5	111	9	0	20293	15435	NA	0	19	19
ENSMUSP00000122681-mafft-cds.filter.fa	148	122	121.81756756756756	124	10	0	6019	12037	NA	0	10	10
ENSMUSP00000117231-mafft-cds.filter.fa	147	459	429.9251700680272	147	0	0	9360	58113	NA	0	274	274
ENSMUSP00000114323-mafft-cds.filter.fa	89	215	198.23595505617976	87	1	0	4120	15015	NA	0	119	119
ENSMUSP00000122547-mafft-cds.filter.fa	88	124	122.98863636363636	73	7	0	5375	5537	NA	0	1	0
ENSMUSP00000124732-mafft-cds.filter.fa	153	350	349.3529411764706	153	0	0	19163	34387	NA	0	26	26
ENSMUSP00000124877-mafft-cds.filter.fa	123	378	370.8617886178862	123	0	1	8373	38121	NA	0	41	36
ENSMUSP00000128219-mafft-cds.filter.fa	133	135	133.08270676691728	124	3	0	4900	13055	NA	0	27	26
ENSMUSP00000126931-mafft-cds.filter.fa	152	435	431.8092105263158	150	1	0	20952	45168	NA	0	34	32
ENSMUSP00000128871-mafft-cds.filter.fa	127	285	260.9133858267717	125	1	0	11521	24674	NA	0	124	122
ENSMUSP00000131712-mafft-cds.filter.fa	156	833	798.9679487179487	154	1	0	22364	107584	NA	0	596	595
ENSMUSP00000129974-mafft-cds.filter.fa	159	395	380.0062893081761	159	0	0	15050	47755	NA	0	241	239
ENSMUSP00000127257-mafft-cds.filter.fa	110	190	189.76363636363635	110	0	0	5967	14933	NA	0	3	3
ENSMUSP00000132189-mafft-cds.filter.fa	144	553	542.1319444444445	144	0	0	16579	63053	NA	0	281	281
ENSMUSP00000125836-mafft-cds.filter.fa	134	372	358.64925373134326	134	0	0	7234	42614	NA	0	343	343
ENSMUSP00000125761-mafft-cds.filter.fa	88	781	762.2613636363636	88	0	0	26010	42718	NA	0	256	248
ENSMUSP00000132338-mafft-cds.filter.fa	94	75	75.0	81	4	0	2641	4409	NA	0	0	0
ENSMUSP00000130045-mafft-cds.filter.fa	155	615	604.1870967741935	155	0	0	20966	74359	NA	0	242	241
ENSMUSP00000130115-mafft-cds.filter.fa	130	407	365.2692307692308	130	0	0	9350	43560	NA	0	228	222
ENSMUSP00000129322-mafft-cds.filter.fa	161	219	216.08695652173913	147	6	0	16264	18995	NA	0	41	40
ENSMUSP00000130004-mafft-cds.filter.fa	106	141	140.0	98	3	0	4899	10047	NA	0	1	0
ENSMUSP00000129463-mafft-cds.filter.fa	135	225	211.05185185185186	135	0	0	5137	25238	NA	0	158	158
ENSMUSP00000127131-mafft-cds.filter.fa	154	884	868.4025974025974	154	0	0	22887	113249	NA	0	386	385
ENSMUSP00000129247-mafft-cds.filter.fa	42	119	118.66666666666667	42	0	0	2108	2890	NA	0	0	0
ENSMUSP00000130560-mafft-cds.filter.fa	136	156	154.83823529411765	134	1	0	5331	15885	NA	0	11	11
ENSMUSP00000134589-mafft-cds.filter.fa	164	28	27.99390243902439	39	13	0	1644	2948	NA	0	0	0
ENSMUSP00000134458-mafft-cds.filter.fa	135	841	811.0962962962963	135	0	0	32309	81226	NA	0	364	353
ENSMUSP00000133372-mafft-cds.filter.fa	148	99	97.96621621621621	140	4	0	4647	10005	NA	0	4	3
ENSMUSP00000135556-mafft-cds.filter.fa	141	21	21.0	10	9	0	1853	1108	NA	0	0	0
ENSMUSP00000135692-mafft-cds.filter.fa	67	439	403.25373134328356	67	0	0	14465	14948	NA	0	81	53
ENSMUSP00000137367-mafft-cds.filter.fa	149	739	713.9127516778524	149	0	0	15899	94212	NA	0	451	446
ENSMUSP00000137871-mafft-cds.filter.fa	159	2630	2513.0880503144654	159	0	0	74243	343927	NA	0	1750	1742
ENSMUSP00000138496-mafft-cds.filter.fa	154	607	586.3896103896104	152	1	0	15355	78123	NA	0	263	258
ENSMUSP00000141704-mafft-cds.filter.fa	74	813	798.2837837837837	74	0	0	7840	52322	NA	0	169	166
ENSMUSP00000141814-mafft-cds.filter.fa	160	92	90.73125	151	4	0	1870	12850	NA	0	6	5
ENSMUSP00000141439-mafft-cds.filter.fa	149	110	109.86577181208054	139	5	0	2040	14350	NA	0	8	8
ENSMUSP00000141359-mafft-cds.filter.fa	72	809	781.5	72	0	0	16592	41656	NA	0	176	173
ENSMUSP00000141893-mafft-cds.filter.fa	86	809	786.3023255813954	86	0	0	18421	51153	NA	0	235	234
ENSMUSP00000141482-mafft-cds.filter.fa	78	807	782.1282051282051	78	0	0	18405	44541	NA	0	291	291
ENSMUSP00000142062-mafft-cds.filter.fa	76	808	799.6973684210526	76	0	0	19423	41985	NA	0	167	166
ENSMUSP00000142140-mafft-cds.filter.fa	63	808	795.3968253968254	63	0	0	17627	33277	NA	0	232	230
ENSMUSP00000141997-mafft-cds.filter.fa	53	813	764.3584905660377	53	0	0	8738	34351	NA	0	167	161
ENSMUSP00000141803-mafft-cds.filter.fa	72	810	790.75	72	0	0	18140	40180	NA	0	171	169
ENSMUSP00000142227-mafft-cds.filter.fa	52	795	753.2884615384615	52	0	0	8005	33335	NA	0	230	228
ENSMUSP00000148153-mafft-cds.filter.fa	157	414	387.38853503184714	153	2	0	23837	41161	NA	0	169	168
ENSMUSP00000147405-mafft-cds.filter.fa	57	53	51.280701754385966	20	8	0	1838	1183	NA	0	7	7
ENSMUSP00000152288-mafft-cds.filter.fa	134	505	472.9029850746269	134	0	0	11370	56300	NA	0	324	323
ENSMUSP00000153008-mafft-cds.filter.fa	146	258	251.2876712328767	142	2	0	7742	29926	NA	0	133	133
ENSMUSP00000153585-mafft-cds.filter.fa	151	361	340.72185430463577	151	0	0	6638	47873	NA	0	279	279
ENSMUSP00000153183-mafft-cds.filter.fa	160	834	807.1125	160	0	0	18060	115380	NA	0	594	593
ENSMUSP00000157012-mafft-cds.filter.fa	134	119	118.97014925373135	106	10	0	7006	8940	NA	0	0	0
ENSMUSP00000157109-mafft-cds.filter.fa	143	571	543.3496503496503	143	0	0	9533	72120	NA	0	430	426
ENSMUSP00000157130-mafft-cds.filter.fa	151	124	117.7748344370861	138	6	0	4787	13937	NA	0	13	7
ENSMUSP00000157060-mafft-cds.filter.fa	161	274	273.111801242236	161	0	0	11091	33023	NA	0	34	34
ENSMUSP00000157272-mafft-cds.filter.fa	142	30	29.985915492957748	73	17	0	1181	3079	NA	0	1	1
ENSMUSP00000157197-mafft-cds.filter.fa	149	571	551.6375838926175	149	0	0	15151	69928	NA	0	339	338
ENSMUSP00000157354-mafft-cds.filter.fa	133	76	76.0	87	15	0	3099	7009	NA	0	0	0
ENSMUSP00000157011-mafft-cds.filter.fa	132	105	104.21969696969697	70	15	0	6053	7807	NA	0	20	20
ENSMUSP00000157289-mafft-cds.filter.fa	155	724	697.4774193548387	155	0	0	13232	98988	NA	0	654	651
ENSMUSP00000157132-mafft-cds.filter.fa	158	641	615.9873417721519	158	0	0	19181	82097	NA	0	226	224
ENSMUSP00000157127-mafft-cds.filter.fa	156	753	717.4423076923077	156	0	0	18022	99446	NA	0	558	554
ENSMUSP00000157789-mafft-cds.filter.fa	149	216	215.0738255033557	149	0	0	5705	26479	NA	0	21	21
ENSMUSP00000158542-mafft-cds.filter.fa	125	746	729.808	125	0	0	23706	69544	NA	0	216	214
ENSMUSP00000158003-mafft-cds.filter.fa	7	71	71.0	7	0	0	440	57	NA	0	0	0
ENSMUSP00000157863-mafft-cds.filter.fa	8	108	106.0	6	1	0	732	132	NA	0	2	0
ENSMUSP00000158138-mafft-cds.filter.fa	145	125	124.73793103448276	139	3	0	2541	15584	NA	0	7	7
ENSMUSP00000157954-mafft-cds.filter.fa	156	117	113.7051282051282	100	16	0	6930	11322	NA	0	46	46
ENSMUSP00000157862-mafft-cds.filter.fa	153	541	518.3267973856209	153	0	0	11728	71045	NA	0	282	279
ENSMUSP00000158063-mafft-cds.filter.fa	160	970	931.19375	160	0	0	48677	106523	NA	0	467	462
ENSMUSP00000158284-mafft-cds.filter.fa	150	734	696.5533333333333	150	0	0	17200	92900	NA	0	488	487
ENSMUSP00000157470-mafft-cds.filter.fa	160	345	334.15	160	0	0	13506	41694	NA	0	167	167
ENSMUSP00000158245-mafft-cds.filter.fa	69	384	335.6811594202899	69	0	0	12059	14437	NA	0	70	24
ENSMUSP00000158272-mafft-cds.filter.fa	105	496	466.4190476190476	105	0	0	13979	38101	NA	0	301	300
ENSMUSP00000158375-mafft-cds.filter.fa	141	220	200.78014184397162	129	6	0	9006	22014	NA	0	96	96
ENSMUSP00000157868-mafft-cds.filter.fa	142	1257	1155.6267605633802	142	0	0	33264	145230	NA	0	719	711
ENSMUSP00000157710-mafft-cds.filter.fa	131	152	143.2824427480916	125	3	0	5250	14662	NA	0	55	54
ENSMUSP00000157402-mafft-cds.filter.fa	142	390	376.69718309859155	142	0	0	8140	47240	NA	0	198	196
ENSMUSP00000158312-mafft-cds.filter.fa	143	839	785.5524475524476	143	0	0	19741	100236	NA	0	514	514
ENSMUSP00000158092-mafft-cds.filter.fa	56	77	74.07142857142857	45	3	0	1260	3052	NA	0	7	7
ENSMUSP00000003313-mafft-cds.filter.fa	135	487	453.3037037037037	135	0	0	12151	53594	NA	0	285	285
ENSMUSP00000003655-mafft-cds.filter.fa	126	162	160.35714285714286	122	2	0	3365	17047	NA	0	29	29
ENSMUSP00000004340-mafft-cds.filter.fa	147	305	289.4421768707483	145	1	0	11234	33601	NA	0	239	239
ENSMUSP00000006626-mafft-cds.filter.fa	119	702	643.5210084033613	119	0	0	15420	68118	NA	0	364	364
ENSMUSP00000007482-mafft-cds.filter.fa	145	91	90.86206896551724	128	6	0	3012	10183	NA	0	6	6
ENSMUSP00000008893-mafft-cds.filter.fa	149	482	454.00671140939596	149	0	0	13747	58071	NA	0	266	266
ENSMUSP00000008991-mafft-cds.filter.fa	152	2191	2055.4276315789475	152	0	0	50457	282575	NA	0	1505	1502
ENSMUSP00000009522-mafft-cds.filter.fa	156	361	348.93589743589746	156	0	0	9743	46573	NA	0	113	113
ENSMUSP00000010241-mafft-cds.filter.fa	153	476	465.11764705882354	149	2	0	23699	49129	NA	0	217	215
ENSMUSP00000010248-mafft-cds.filter.fa	155	198	196.31612903225806	153	1	0	6895	23795	NA	0	56	56
ENSMUSP00000010250-mafft-cds.filter.fa	85	375	342.2470588235294	85	0	0	11038	20837	NA	0	42	6
ENSMUSP00000010251-mafft-cds.filter.fa	156	503	492.8076923076923	154	1	0	18980	59488	NA	0	196	196
ENSMUSP00000010807-mafft-cds.filter.fa	149	274	267.8993288590604	149	0	0	7319	33507	NA	0	132	132
ENSMUSP00000012587-mafft-cds.filter.fa	148	887	853.0135135135135	148	0	0	23287	107989	NA	0	581	575
ENSMUSP00000013807-mafft-cds.filter.fa	144	285	279.1041666666667	127	7	0	12629	28411	NA	0	35	30
ENSMUSP00000016640-mafft-cds.filter.fa	151	113	112.78145695364239	142	4	0	2657	14406	NA	0	10	10
ENSMUSP00000016639-mafft-cds.filter.fa	147	82	80.81632653061224	119	9	0	3783	8271	NA	0	9	8
ENSMUSP00000018965-mafft-cds.filter.fa	144	85	84.8125	124	9	0	3408	8832	NA	0	8	8
ENSMUSP00000018966-mafft-cds.filter.fa	151	114	114.0	132	8	0	5688	11526	NA	0	0	0
ENSMUSP00000025542-mafft-cds.filter.fa	143	292	279.2237762237762	143	0	0	6987	34769	NA	0	141	138
ENSMUSP00000024078-mafft-cds.filter.fa	147	265	258.78231292517006	139	3	0	8937	30018	NA	0	122	121
ENSMUSP00000025541-mafft-cds.filter.fa	145	248	236.73103448275862	143	1	0	7082	28878	NA	0	156	156
ENSMUSP00000025567-mafft-cds.filter.fa	130	329	310.60769230769233	130	0	0	9712	33058	NA	0	200	200
ENSMUSP00000025570-mafft-cds.filter.fa	139	111	107.33093525179856	118	7	0	5848	9581	NA	0	21	18
ENSMUSP00000025585-mafft-cds.filter.fa	151	222	220.27152317880794	149	1	0	7128	26394	NA	0	44	44
ENSMUSP00000025590-mafft-cds.filter.fa	145	615	579.5655172413793	145	0	0	16217	72958	NA	0	410	407
ENSMUSP00000025598-mafft-cds.filter.fa	94	78	77.79787234042553	90	2	0	1974	5358	NA	0	1	1
ENSMUSP00000025617-mafft-cds.filter.fa	138	51	49.7463768115942	102	7	0	596	6442	NA	0	5	4
ENSMUSP00000025602-mafft-cds.filter.fa	118	197	191.1949152542373	118	0	0	7093	16153	NA	0	94	94
