node,clade,node.type,branch.length,label,astral,gcf,scf,ES.sum,EN.sum,S.sum,N.sum,num.genes.full,num.genes.partial,num.genes.no.clade,avg.ES,avg.EN,avg.S,avg.N,avg.dS,avg.dN,avg.dNdS
312,Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_fumeus_ABTC08168,internal,0.3655304624,1/32/49.4,1,32,49.4,1949076.7050033351,4315460.073245092,11869.647550366304,4839.712339743591,2310,1716,7768,484.12238077579116,1071.897683369372,2.9482482738117994,1.2021143417147517,0.006089882209302786,0.001121482358219173,0.18415501641493465
313,Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672,internal,1.4010924273,1/74.9/81.3,1,74.9,81.3,3409780.560074952,7545746.0704772575,34516.23546245421,12580.698603479857,6192,1934,3668,419.613654944001,928.5929203147007,4.2476292717763,1.5482031261973734,0.010122714601228032,0.0016672570857773571,0.164704543342069
311,Mastacomys_fuscus_M13957;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.2931795082,1/17.5/41.5,1,17.5,41.5,1180536.8853017131,2615700.284454689,4294.96897893773,2031.5218635531135,707,1428,9659,552.9446769563059,1225.1523580584023,2.0116950721019813,0.9515324887836597,0.0036381489070034883,0.0007766646185064116,0.21347796320577236
308,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_fuscus_M22830,internal,0.0569880912,1/22.4/38.8,1,22.4,38.8,1626857.9741276812,3618632.674858737,13353.344474969479,5645.063034188033,1963,1995,7836,411.0303118058821,914.2578764170634,3.3737606050958764,1.4262412921142076,0.008208057917366464,0.0015599989115801603,0.19005700584538301
315,Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_nanus_U1448,internal,1.4916987908,1/75.6/82.9,1,75.6,82.9,3366376.524443284,7453112.860750748,39873.00892857145,15889.988690476197,6112,2008,3674,414.57838970976405,917.8710419643778,4.910469079873331,1.95689515892564,0.011844488766795171,0.002131993569311871,0.17999878350923004
316,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.1391306498,1/8.64/40.3,1,8.64,40.3,597452.1507092878,1323650.086813874,2297.187728937729,1124.6364468864467,364,779,10651,522.7052937089132,1158.0490698284113,2.0097880393155982,0.9839338992882298,0.0038449735702022927,0.0008496478473351909,0.2209762516756361
319,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.2788384631,1/19.7/45.2,1,19.7,45.2,1326340.7249878626,2923381.201252791,5149.971955128205,1732.733173076923,1090,1327,9377,548.7549544840143,1209.508151118242,2.1307289843310735,0.7168941551828395,0.003882842363281375,0.000592715439346184,0.15264988477288643
317,Pseudomys_desertor_ABTC41464;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.3018478021,1/26.8/45.7,1,26.8,45.7,1691227.4605048667,3737258.821956504,9438.135645604396,3865.68853021978,1743,1761,8290,482.65623872855787,1066.5692985035685,2.6935318623300217,1.103221612505645,0.005580642383128592,0.00103436468127622,0.18534867677658637
318,Pseudomys_desertor_ABTC41464;Pseudomys_shortridgei_Z25113,internal,1.2878584658,1/72.7/81,1,72.7,81,3321942.441897806,7344584.0183476275,33028.631639194144,12828.487408424911,5434,2636,3724,411.64094695140096,910.1095437853318,4.09276724153583,1.589651475641253,0.00994256589837995,0.001746659494448951,0.1756749225804531
322,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_novaehollandiae_ABTC08140,internal,0.7699887251,1/50.6/65.5,1,50.6,65.5,2647448.8903867602,5847596.319876531,14611.828525641025,5380.8766025641025,3109,2610,6075,462.9216454601784,1022.4858051891119,2.5549621482149023,0.9408771817737546,0.005519210806561185,0.0009201860573504356,0.16672420923957593
320,Mastacomys_fuscus_M13957;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.2035419953,1/20.9/40.3,1,20.9,40.3,1353759.1185261284,2984909.6285982793,5124.971955128205,2043.733173076923,1142,1441,9211,524.1034140635418,1155.5979979087415,1.9841161266466145,0.7912246121087585,0.0037857340238696903,0.0006846884587379167,0.1808601593299584
321,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.2198974977,1/25/43.1,1,25,43.1,1408984.3009627932,3125224.1938907886,5858.397435897436,2545.3076923076924,1339,1579,8876,482.85959594338357,1071.0158306685362,2.0076756120279082,0.8722781673432805,0.004157886948700742,0.0008144400319449974,0.19587834926572353
323,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_novaehollandiae_ABTC08140,internal,0.3741615204,1/38.3/51.3,1,38.3,51.3,2050114.3563162747,4533595.030896504,10083.040064102563,4256.6201923076915,2320,2146,7328,459.04934086795225,1015.135474898456,2.2577340045012457,0.9531169261772708,0.004918281769520487,0.0009389061359249721,0.1909012496485153
324,Pseudomys_bolami_ABTC107389;Pseudomys_novaehollandiae_ABTC08140,internal,0.0786021292,1/27.2/38.2,1,27.2,38.2,1493815.1541479195,3322233.3504339852,9059.684027777777,4360.386485042734,1390,2598,7806,374.5775211002807,833.057510138913,2.271736215591218,1.0933767515152293,0.00606479590371104,0.001312486518887403,0.21641066570505602
325,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Apodemus_sylvaticus_SMG3823;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Colomys_goslingi_TCD4175;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Heimyscus_fumosus_FMNH167810;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Lemniscomys_striatus_TCD4711;Malacomys_longipes_TCD4253;Mastomys_natalensis_T4162;Micaelemys_namaquensis_MNHN1987009;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Mylomys_dybowskii_MNHN1997072;Myomyscus_verreauxii_MNHN1999102;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Vandeleuria_oleracea_ABTC116404;Zelotomys_woosnami_TTU-M115260,internal,0.1586408708,1/40.4/42.2,1,40.4,42.2,1301868.7141817806,2890629.524804672,5750.333333333334,2291.666666666667,122,2217,9455,556.5920111935787,1235.8398994462045,2.458458030497364,0.9797634316659543,0.004416984040474001,0.0007927915518061835,0.1794870763719369
326,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Vandeleuria_oleracea_ABTC116404,internal,0.3505836959,1/31.6/38.1,1,31.6,38.1,2293346.9514833256,5090409.029451609,17608.531249999996,6265.96875,616,3914,7264,506.2576051839571,1123.7106025279488,3.887092991169977,1.383216059602649,0.007678093032809922,0.0012309362005581378,0.16031795854753492
327,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.8472482432,1/53.9/47.1,1,53.9,47.1,3126278.1545681697,6925982.913704353,28979.114583333332,9992.885416666664,1158,5377,5259,478.3899241879372,1059.8290610106126,4.43444752614129,1.5291331930629937,0.009269525343094814,0.0014428111563622068,0.1556510288239307
328,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,1.0889873501,1/61.7/50.2,1,61.7,50.2,3333064.657128936,7377786.746439169,33878.864583333336,11923.135416666666,1322,5932,4540,459.47955019698594,1017.0646190293864,4.670370083172503,1.6436635534417792,0.010164478661063901,0.0016160856672119554,0.15899346352140425
329,Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841,internal,2.5551991617,1/92/85.7,1,92,85.7,4032770.1926994254,8940580.957285866,125363.27323717951,47426.95753205129,8528,1866,1400,387.9902051856288,860.1674963715476,12.061119226205456,4.56291683009922,0.031086143580441608,0.0053046840869330845,0.17064464986485553
330,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,1.085258536,1/58.6/53.2,1,58.6,53.2,3231365.0062985905,7146544.204968005,30314.57708333333,9732.722916666666,1333,5480,4981,474.2939976953751,1048.9570240669316,4.449519607123635,1.4285517270903663,0.009381353398407183,0.0013618782221903626,0.1451686301916299
331,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.0790955209,1/15.4/33.6,1,15.4,33.6,1136459.1999874737,2519236.287562104,6867.243750000001,2526.0562499999996,317,1880,9597,517.2777423702656,1146.6710457724641,3.1257368001820667,1.149775261720528,0.006042666335998418,0.0010027071547323956,0.16593786566683236
332,Dephomys_defua_MNHNR24062;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Stochomys_longicaudatus_MNHN1999459,internal,0.5039936469,1/39.1/42.8,1,39.1,42.8,2398603.925818877,5310573.566244376,17778.166666666668,7298.249999999998,1770,3017,7007,501.06620551887966,1109.3740476800451,3.713843047141564,1.524597869229162,0.007411880917603872,0.0013742865829766298,0.1854167111228916
333,Dephomys_defua_MNHNR24062;Hybomys_lunaris_LSUMZ37734;Hybomys_univittatus_TCD4026;Stochomys_longicaudatus_MNHN1999459,internal,1.2100345465,1/70.1/58.8,1,70.1,58.8,3518163.4785624347,7789012.299828936,43067.125,15455.958333333334,3309,4815,3670,433.0580352735641,958.7656695998198,5.30122168882324,1.9025059494501888,0.012241365491519957,0.0019843284024179523,0.16210024966516762
335,Dephomys_defua_MNHNR24062;Stochomys_longicaudatus_MNHN1999459,internal,0.9202386656,1/68.6/58.5,1,68.6,58.5,3456272.237635617,7658331.141594488,48788.80945512822,17895.029006410256,4842,3505,3447,414.0735878322292,917.4950451173461,5.845071217818164,2.1438875052606035,0.014116020411778644,0.002336674750092415,0.16553353437649143
338,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Grammomys_dryas_LSUMZ37716;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.364939479,1/25.9/40,1,25.9,40,1727091.677527934,3819258.8874882567,8986.250000000002,3309.5,1773,1399,8622,544.4803523101936,1204.0538737352638,2.832991803278689,1.0433480453972257,0.005203111170602383,0.0008665293706173711,0.16654062198656613
341,Grammomys_dryas_LSUMZ37716;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.4715947592,1/40.8/44.3,1,40.8,44.3,2482752.7935416345,5495818.428403176,19271.82532051282,6992.597756410256,3362,1785,6647,482.36891267566244,1067.7712120464691,3.74428313979266,1.3585773764154374,0.007762281194746601,0.0012723487588802988,0.16391428330906202
337,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Grammomys_dryas_LSUMZ37716;Micaelemys_namaquensis_MNHN1987009;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.2155136206,1/18/39.2,1,18,39.2,1330540.1257901362,2943123.405462793,5853.681250000001,2413.36875,1158,1182,9454,568.6068913633061,1257.7450450695696,2.501573183760684,1.0313541666666668,0.0043994774276527844,0.0008200025678571602,0.18638635641202714
336,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Grammomys_dryas_LSUMZ37716;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.1999985759,1/15.4/37.1,1,15.4,37.1,1013213.8506198428,2240883.1299778894,3865.05625,1817.24375,512,1224,10058,583.648531463043,1290.8312960702128,2.2264148905529955,1.0467993951612904,0.003814650034280046,0.0008109498106748346,0.21258825931272837
342,Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.7945469801,1/60.3/56,1,60.3,56,3225043.1222364735,7143769.103609496,37351.96233974359,12736.704326923076,5300,2026,4468,440.218826404105,975.125457768154,5.098547957922959,1.738561879186879,0.011581848962639947,0.0017829109734926437,0.1539400987911217
334,Hybomys_lunaris_LSUMZ37734;Hybomys_univittatus_TCD4026,internal,2.5441121277,1/92.4/94.5,1,92.4,94.5,3775169.7645958373,8365800.219179288,121201.63334478019,38341.70548305863,5957,3945,1892,381.2532583918236,844.8596464531698,12.240116475942253,3.8721172978245435,0.032104949155248336,0.004583148590514641,0.14275520476148812
339,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708,internal,1.3149706614,1/73.2/64.9,1,73.2,64.9,3648005.339259473,8084163.106524863,48936.586538461546,17914.035256410258,7040,1476,3278,428.3707537881016,949.2911116163531,5.74642866820826,2.103573891076827,0.013414614833978128,0.0022159418384262363,0.16518862940540313
345,Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065,internal,1.5413434646,1/73.6/64.6,1,73.6,64.6,3635638.3070515855,8045581.226007462,49955.118589743586,16782.06730769231,3411,5158,3225,424.2780145934865,938.9171695655807,5.829748931000535,1.9584627503433667,0.013740398348441865,0.0020858738276663003,0.15180592110728977
344,Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389,internal,2.9178343713,1/93.8/96,1,93.8,96,3966778.431758161,8792503.663678981,119386.48958333333,41869.177083333336,7896,2401,1497,385.23632434283394,853.8898381741266,11.594298298857272,4.066152965264964,0.030096586345110955,0.004761917502097955,0.15822118320975315
349,Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Lemniscomys_striatus_TCD4711,internal,1.0684586717,1/69.4/60.3,1,69.4,60.3,3481972.9785007876,7705345.904092083,41583.66121031746,13735.678166971918,4293,3866,3635,426.76467440872506,944.3983213741982,5.096661503899677,1.6835002043108125,0.0119425571269717,0.001782616684304504,0.14926591226250438
340,Grammomys_dryas_LSUMZ37716;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.0259463314,0.92/15.5/34.5,0.92,15.5,34.5,1133776.136626552,2513938.963623844,8824.532051282053,3406.5961538461547,1019,1400,9375,468.69621191672263,1039.2471945530567,3.6480082890789802,1.4082662893121765,0.007783310802023623,0.0013550830800345068,0.17410111384504803
347,Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,0.98598496,1/65.4/58.6,1,65.4,58.6,3407403.013607075,7547955.545715927,31177.139423076922,10193.046474358975,4791,2927,4076,441.4878224419636,977.9678084628048,4.039536074511132,1.320684953920572,0.009149824455332866,0.0013504380640058683,0.14759169103170955
350,Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201,internal,1.6930748463,1/83.3/78.8,1,83.3,78.8,3721945.9510362367,8242472.689727071,55987.256242368756,18697.214819902314,6311,2930,2553,402.7644141365909,891.9459679393,6.0585711765359545,2.0232891267073168,0.015042468907099846,0.0022683987589313353,0.15079963089441262
346,Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,0.4036812336,1/45.6/42.8,1,45.6,42.8,2677366.469957601,5930234.564148363,23271.82051282051,7943.333333333334,2391,3537,5866,451.6475151750339,1000.3769507672677,3.9257457005432714,1.3399685110211428,0.00869205645695154,0.001339463599189701,0.1541020362469522
343,Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065,internal,0.3693874568,1/30.9/40.2,1,30.9,40.2,1943774.2391973748,4297205.253374304,11002.660256410256,4110.358974358975,1284,2417,8093,525.2024423662185,1161.0930163129706,2.9728884778195774,1.110607666673595,0.005660462019989258,0.0009565191169612827,0.16898251654784496
351,Apodemus_sylvaticus_SMG3823;Colomys_goslingi_TCD4175;Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Malacomys_longipes_TCD4253;Mastomys_natalensis_T4162;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Myomyscus_verreauxii_MNHN1999102;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260,internal,0.6485692565,1/40.4/40.1,1,40.4,40.1,2593868.566286878,5747860.090432038,19241.916666666668,6558.083333333334,557,4355,6882,528.0677048629638,1170.1669565211803,3.917328311617807,1.3351146851248643,0.007418231176690447,0.001140960849803913,0.1538049735345318
359,Colomys_goslingi_TCD4175;Zelotomys_woosnami_TTU-M115260,internal,0.9263978723,1/68.9/60.6,1,68.9,60.6,3356763.8057240075,7434568.303360443,40211.95496794873,16283.636057692305,5143,2958,3693,414.3641285920266,917.7346381138677,4.963826066898991,2.0100772815321943,0.011979381718600118,0.0021902597962994118,0.1828357963498771
348,Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,1.1276281661,1/73.6/65.5,1,73.6,65.5,3592611.010544961,7962695.658925261,36337.177083333336,11606.739583333332,6887,1611,3296,422.75959173275606,937.0081970964063,4.275968119949792,1.3658201439554403,0.010114420118592624,0.0014576394829712623,0.1441149829530797
357,Colomys_goslingi_TCD4175;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Zelotomys_woosnami_TTU-M115260,internal,0.2769121752,1/37.8/39.5,1,37.8,39.5,2198519.712945852,4873178.293906878,15172.755608974358,6099.6995192307695,2306,2403,7085,466.87613356250836,1034.8647895321465,3.222075941595744,1.2953279930411488,0.006901350722320339,0.0012516881491607763,0.1813685754460454
353,Colomys_goslingi_TCD4175;Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Mastomys_natalensis_T4162;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Myomyscus_verreauxii_MNHN1999102;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260,internal,0.4510519503,1/84.3/74,1,84.3,74,2438307.6592658893,5405208.33044274,18300.75,7120.25,650,4209,6935,501.8126485420641,1112.4116753329367,3.766361391232764,1.4653735336488989,0.007505513067825853,0.001317294277058287,0.1755102236388314
363,mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4,internal,0.2527088412,1/36.1/41.7,1,36.1,41.7,2590466.0790215065,5756902.749816594,44917.16666666667,14573.83333333333,1271,4862,5661,422.38155535977603,938.6764633648448,7.323849122234905,2.3762976248709164,0.01733941510773736,0.002531540650707993,0.14599919518498317
355,Colomys_goslingi_TCD4175;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260,internal,0.669461102,1/53.3/48.6,1,53.3,48.6,2879595.299641103,6377798.513159184,20364.93269230769,8502.10576923077,2330,3726,5738,475.49460033703815,1053.1371388968269,3.362769599126105,1.4039144268875114,0.007072150970258169,0.0013330784520220488,0.18849688837643475
361,Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382,internal,1.1887971512,1/75.9/64,1,75.9,64,3661444.557818483,8115369.90879268,47591.667055860795,17400.36041666667,6427,2352,3015,417.0685223622831,924.4070974817952,5.421080653361521,1.9820435603903257,0.012998057543773454,0.002144124126469463,0.16495727298088297
358,Colomys_goslingi_TCD4175;Myomyscus_verreauxii_MNHN1999102;Zelotomys_woosnami_TTU-M115260,internal,0.8789694589,1/62.4/54.8,1,62.4,54.8,3214273.4260606663,7114304.695569754,29297.940705128203,10616.360576923078,4223,3047,4524,442.12839423117833,978.5838645900624,4.029978088738405,1.4602971907734632,0.009114949732523232,0.0014922555374292778,0.16371516916925294
