# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/roycroft/original_used_for_analysis-fa/ -f NA --count -o roycroft-stats-2
# Runtime:        03/23/2021 11:15:58
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/roycroft/original_used_for_analysis-fa
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignment-scripts/roycroft-stats-2-fNA-seq20-site50
# --count set:            Will not output sequences.
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignment-scripts/roycroft-stats-2-fNA-seq20-site50/aln-stats-fNA-seq20-site50.tab
# ----------------
# 03.23.2021 | 11:15:58 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites
CCDS305221Mm106chrX.fa	38	397	360.1578947368421	38	0	4	0	0	397	397
CCDS248871Mm106chr11.fa	38	453	354.3421052631579	38	0	16	0	0	453	438
CCDS160501Mm106chr2.fa	38	487	446.4736842105263	38	0	3	89	0	203	202
CCDS219181Mm106chr7.fa	38	286	227.6315789473684	36	1	11	0	0	199	186
CCDS161001Mm106chr2.fa	38	153	144.60526315789474	38	0	4	0	0	51	50
CCDS218481Mm106chr7.fa	38	37	31.394736842105264	29	3	14	0	0	21	21
CCDS377191Mm106chr18.fa	38	92	82.3157894736842	38	0	7	0	0	83	83
CCDS372321Mm106chr15.fa	38	80	61.3421052631579	31	3	16	0	0	80	80
CCDS407141Mm106chr9.fa	38	412	349.8157894736842	35	1	5	0	0	412	402
CCDS195981Mm106chr5.fa	38	136	126.84210526315789	38	0	3	24	0	52	52
CCDS297891Mm106chr19.fa	38	325	315.7368421052632	38	0	1	59	0	91	90
CCDS378162Mm106chr18.fa	38	2717	2636.3947368421054	38	0	0	708	0	478	466
CCDS227281Mm106chr8.fa	38	739	669.2368421052631	38	0	2	163	0	295	277
CCDS226781Mm106chr8.fa	38	398	258.0	38	0	22	0	0	398	397
CCDS848931Mm106chr5.fa	38	31	27.263157894736842	30	3	7	0	0	16	16
CCDS284931Mm106chr17.fa	38	500	420.6842105263158	38	0	10	21	0	369	368
CCDS284861Mm106chr17.fa	38	1202	1084.2894736842106	38	0	2	86	0	668	660
CCDS301101Mm106chrX.fa	38	237	222.23684210526315	38	0	2	0	0	67	67
CCDS258711Mm106chr12.fa	38	457	430.10526315789474	38	0	3	68	0	182	181
CCDS258641Mm106chr12.fa	38	143	128.47368421052633	38	0	8	29	0	51	51
CCDS380891Mm106chr2.fa	38	336	299.0	38	0	6	0	1	273	269
CCDS291531Mm106chr18.fa	38	168	160.28947368421052	38	0	2	13	0	74	74
CCDS291461Mm106chr18.fa	38	76	67.26315789473684	35	1	8	0	0	44	44
CCDS199871Mm106chr6.fa	38	698	631.0	38	0	3	0	0	439	437
CCDS164621Mm106chr2.fa	38	527	513.2105263157895	38	0	2	72	0	190	190
CCDS160471Mm106chr2.fa	38	286	257.3421052631579	38	0	6	1	0	184	180
CCDS360681Mm106chr10.fa	38	384	308.7631578947368	38	0	17	5	1	347	346
CCDS161171Mm106chr2.fa	38	343	284.9736842105263	38	0	12	24	0	286	274
CCDS279091Mm106chr16.fa	38	676	569.0526315789474	38	0	8	68	0	509	482
CCDS527681Mm106chr9.fa	38	673	623.078947368421	38	0	1	82	0	346	343
CCDS264241Mm106chr13.fa	38	53	52.94736842105263	16	6	0	27	0	0	0
CCDS304651Mm106chrX.fa	38	27	23.526315789473685	14	4	5	0	0	27	27
CCDS305351Mm106chrX.fa	38	69	51.473684210526315	38	0	19	0	0	69	68
CCDS255491Mm106chr11.fa	38	99	81.0	38	0	14	0	2	99	98
CCDS264311Mm106chr13.fa	38	100	93.76315789473684	38	0	3	0	0	54	53
CCDS211451Mm106chr7.fa	38	362	265.05263157894734	33	1	16	0	0	362	358
CCDS210151Mm106chr7.fa	38	554	435.6842105263158	38	0	16	30	0	418	412
CCDS406531Mm106chr9.fa	38	449	413.2105263157895	38	0	2	37	1	234	232
CCDS407031Mm106chr9.fa	38	40	30.736842105263158	26	4	14	0	0	40	40
CCDS280011Mm106chr16.fa	38	182	164.26315789473685	38	0	7	0	0	102	100
CCDS483881Mm106chr1.fa	38	161	147.05263157894737	38	0	7	27	13	38	36
CCDS257141Mm106chr11.fa	38	266	236.76315789473685	38	0	7	11	0	187	187
CCDS257011Mm106chr11.fa	38	44	38.973684210526315	36	1	7	0	0	30	29
CCDS266791Mm106chr13.fa	38	389	338.7894736842105	38	0	11	39	0	211	211
CCDS280141Mm106chr16.fa	38	32	20.157894736842106	22	5	30	0	0	32	26
CCDS166831Mm106chr2.fa	38	324	308.7894736842105	38	0	1	40	0	86	86
CCDS518081Mm106chr6.fa	38	166	146.1315789473684	38	0	8	0	0	111	108
CCDS297071Mm106chr19.fa	38	478	417.10526315789474	38	0	8	27	0	285	282
CCDS213191Mm106chr7.fa	38	544	490.0	38	0	5	27	0	336	336
CCDS297121Mm106chr19.fa	38	276	235.71052631578948	38	0	9	109	0	86	64
CCDS376291Mm106chr17.fa	38	339	325.39473684210526	38	0	1	45	0	81	81
CCDS148721Mm106chr1.fa	38	324	273.42105263157896	38	0	15	33	0	219	219
CCDS196831Mm106chr5.fa	38	238	213.73684210526315	38	0	7	19	0	133	132
CCDS149221Mm106chr1.fa	38	164	147.07894736842104	38	0	6	0	0	128	128
CCDS272651Mm106chr14.fa	38	311	284.05263157894734	38	0	6	2	0	178	176
CCDS497241Mm106chr15.fa	38	246	217.26315789473685	38	0	5	0	0	175	175
CCDS497311Mm106chr15.fa	38	218	202.76315789473685	38	0	4	41	0	84	84
CCDS488491Mm106chr11.fa	38	1898	1514.7894736842106	38	0	16	9	0	1736	1710
CCDS251481Mm106chr11.fa	38	207	187.3421052631579	38	0	3	23	0	109	109
CCDS225631Mm106chr8.fa	38	249	227.10526315789474	38	0	5	16	0	156	155
CCDS504541Mm106chr19.fa	38	345	305.0	38	0	3	27	0	268	268
CCDS257881Mm106chr12.fa	38	145	127.42105263157895	38	0	6	6	0	67	65
CCDS381641Mm106chr2.fa	38	354	287.5263157894737	38	0	15	9	0	266	264
CCDS408601Mm106chrX.fa	38	449	394.1578947368421	38	0	7	41	0	267	260
CCDS526051Mm106chr8.fa	38	78	61.94736842105263	34	1	12	0	0	78	78
CCDS483351Mm106chr1.fa	38	426	330.0263157894737	38	0	10	34	0	335	325
CCDS191171Mm106chr5.fa	38	729	631.2368421052631	38	0	8	37	0	484	482
CCDS498411Mm106chr16.fa	38	190	173.18421052631578	38	0	6	9	0	120	119
CCDS498541Mm106chr16.fa	38	1351	1237.6315789473683	38	0	0	100	1	637	626
CCDS248091Mm106chr11.fa	38	399	328.92105263157896	38	0	13	19	0	318	315
CCDS253001Mm106chr11.fa	38	299	282.1578947368421	38	0	2	31	0	125	122
CCDS262781Mm106chr13.fa	38	129	120.78947368421052	38	0	3	15	0	49	48
CCDS253151Mm106chr11.fa	38	479	427.0	38	0	6	1	0	420	418
CCDS260381Mm106chr12.fa	38	202	166.26315789473685	33	1	8	0	1	202	202
CCDS195321Mm106chr5.fa	38	465	395.2368421052632	38	0	12	45	0	305	302
CCDS286401Mm106chr17.fa	38	350	300.7894736842105	38	0	9	15	0	242	239
CCDS506351Mm106chr2.fa	38	57	54.578947368421055	24	5	3	22	0	34	34
CCDS507651Mm106chr2.fa	38	346	243.55263157894737	34	1	19	0	0	346	346
CCDS158321Mm106chr2.fa	38	212	171.60526315789474	38	0	12	0	0	212	212
CCDS288341Mm106chr17.fa	38	335	287.4736842105263	38	0	11	0	0	335	332
CCDS793391Mm106chr14.fa	38	59	54.23684210526316	24	4	5	0	0	44	44
CCDS288211Mm106chr17.fa	38	258	194.6315789473684	38	0	22	4	0	193	164
CCDS209951Mm106chr7.fa	38	156	140.81578947368422	36	1	5	0	0	156	156
CCDS292831Mm106chr18.fa	38	680	596.578947368421	38	0	7	52	0	421	421
CCDS176991Mm106chr3.fa	38	889	856.7105263157895	38	0	0	153	0	278	277
CCDS486201Mm106chr10.fa	38	124	112.15789473684211	38	0	6	21	0	59	59
CCDS503901Mm106chr19.fa	38	345	286.9736842105263	38	0	15	16	0	237	237
CCDS178171Mm106chr3.fa	38	709	655.5	38	0	2	62	0	249	245
CCDS185951Mm106chr4.fa	38	200	171.23684210526315	38	0	10	10	0	148	148
CCDS256991Mm106chr11.fa	38	143	131.68421052631578	38	0	1	12	0	64	64
CCDS261432Mm106chr12.fa	38	306	292.55263157894734	38	0	2	21	0	81	80
CCDS233001Mm106chr9.fa	38	315	293.7894736842105	38	0	4	52	0	210	208
CCDS232501Mm106chr9.fa	38	336	304.2631578947368	38	0	5	27	0	171	171
CCDS244201Mm106chr11.fa	38	319	245.21052631578948	31	1	7	0	0	319	305
CCDS234941Mm106chr9.fa	38	196	182.8684210526316	38	0	2	19	0	83	83
CCDS365651Mm106chr12.fa	38	255	242.21052631578948	38	0	2	61	0	97	97
CCDS183511Mm106chr4.fa	38	44	34.44736842105263	31	2	11	0	0	44	44
CCDS505841Mm106chr2.fa	38	5168	4788.315789473684	38	0	0	549	0	2560	2559
CCDS365701Mm106chr12.fa	38	233	220.1578947368421	38	0	1	51	0	87	87
CCDS492591Mm106chr13.fa	38	699	634.9736842105264	38	0	3	38	0	463	462
CCDS174781Mm106chr3.fa	38	84	71.23684210526316	38	0	12	0	0	72	72
CCDS175281Mm106chr3.fa	38	817	710.7105263157895	38	0	7	69	0	559	554
CCDS405072Mm106chr8.fa	38	301	282.2631578947368	38	0	4	38	0	95	94
CCDS173511Mm106chr3.fa	38	502	474.13157894736844	38	0	1	60	0	198	197
CCDS185281Mm106chr4.fa	38	222	181.3421052631579	38	0	13	22	0	100	87
CCDS371791Mm106chr15.fa	38	786	684.8157894736842	38	0	10	44	0	577	577
CCDS240291Mm106chr10.fa	38	49	40.86842105263158	20	2	6	0	0	49	49
CCDS267172Mm106chr13.fa	38	96	76.21052631578948	36	1	14	0	0	96	95
CCDS506881Mm106chr2.fa	38	114	101.8157894736842	36	1	8	17	0	47	46
CCDS152431Mm106chr1.fa	38	64	58.60526315789474	34	2	4	12	0	46	46
CCDS153131Mm106chr1.fa	38	154	130.05263157894737	38	0	14	0	0	114	113
CCDS520401Mm106chr7.fa	38	966	827.6842105263158	38	0	13	73	1	667	661
CCDS278181Mm106chr15.fa	38	482	429.9736842105263	38	0	5	75	0	271	268
CCDS171301Mm106chr2.fa	38	308	245.78947368421052	38	0	14	0	0	207	204
CCDS204971Mm106chr6.fa	38	177	144.1315789473684	38	0	13	3	0	146	143
CCDS249911Mm106chr11.fa	38	444	387.7105263157895	38	0	4	38	0	303	303
CCDS235791Mm106chr9.fa	38	379	313.7105263157895	38	0	12	20	0	276	274
CCDS242611Mm106chr10.fa	38	22	19.05263157894737	10	3	5	0	0	22	22
CCDS242741Mm106chr10.fa	38	697	627.8684210526316	38	0	5	69	0	412	412
CCDS576321Mm106chr8.fa	38	758	688.7631578947369	38	0	2	76	0	352	350
CCDS505391Mm106chr2.fa	38	48	30.31578947368421	30	1	23	0	0	48	47
CCDS188171Mm106chr4.fa	38	45	34.21052631578947	28	3	10	0	0	45	45
CCDS206761Mm106chr6.fa	38	706	639.3421052631579	38	0	2	103	0	300	298
CCDS175951Mm106chr3.fa	38	223	179.28947368421052	38	0	18	6	0	190	187
CCDS202531Mm106chr6.fa	38	89	79.23684210526316	38	0	7	0	0	89	89
CCDS154871Mm106chr1.fa	38	345	303.6842105263158	38	0	7	16	0	259	259
CCDS842561Mm106chr16.fa	38	49	47.71052631578947	26	3	1	0	0	0	0
CCDS201621Mm106chr6.fa	38	158	139.44736842105263	38	0	7	20	0	82	82
CCDS392811Mm106chr5.fa	38	342	286.2631578947368	38	0	14	0	0	293	290
CCDS200321Mm106chr6.fa	38	297	266.6842105263158	38	0	4	0	0	273	273
CCDS839541Mm106chr12.fa	38	98	54.76315789473684	31	1	32	0	0	98	77
CCDS808721Mm106chr8.fa	38	53	49.578947368421055	31	1	10	17	0	12	12
CCDS371711Mm106chr15.fa	38	235	204.6578947368421	38	0	5	0	0	194	194
CCDS371641Mm106chr15.fa	38	287	264.55263157894734	38	0	1	64	0	93	93
CCDS411601Mm106chrX.fa	38	378	321.36842105263156	38	0	9	47	0	184	173
CCDS153931Mm106chr1.fa	38	1012	846.8157894736842	38	0	11	53	0	788	779
CCDS236481Mm106chr9.fa	38	733	532.5	38	0	28	15	0	463	429
CCDS507581Mm106chr2.fa	38	144	133.76315789473685	31	3	4	29	0	111	111
CCDS252851Mm106chr11.fa	38	119	105.6842105263158	38	0	7	0	0	88	88
CCDS204171Mm106chr6.fa	38	97	87.23684210526316	36	1	5	0	0	97	97
CCDS249991Mm106chr11.fa	38	110	102.6842105263158	38	0	6	17	0	45	45
CCDS205471Mm106chr6.fa	38	304	246.68421052631578	38	0	14	7	0	238	232
CCDS228392Mm106chr9.fa	38	300	279.05263157894734	38	0	2	35	0	136	136
CCDS220171Mm106chr7.fa	38	160	120.97368421052632	34	2	26	29	3	78	58
CCDS278101Mm106chr15.fa	38	395	354.42105263157896	38	0	7	29	0	243	243
CCDS394221Mm106chr6.fa	38	57	52.6578947368421	35	1	4	0	0	57	56
CCDS395721Mm106chr6.fa	38	766	725.7894736842105	38	0	0	215	0	182	179
CCDS150221Mm106chr1.fa	38	108	87.02631578947368	38	0	10	0	0	108	107
CCDS242691Mm106chr10.fa	38	488	427.6578947368421	38	0	7	11	0	299	297
CCDS724431Mm106chrX.fa	38	491	415.1842105263158	38	0	12	56	0	319	318
CCDS296821Mm106chr19.fa	38	498	401.07894736842104	38	0	14	16	0	356	345
CCDS522211Mm106chr7.fa	38	177	154.44736842105263	38	0	10	0	0	174	174
CCDS523711Mm106chr7.fa	38	1314	1253.2894736842106	38	0	0	244	0	340	338
CCDS172011Mm106chr2.fa	38	355	320.94736842105266	38	0	4	4	0	204	204
CCDS296971Mm106chr19.fa	38	171	167.26315789473685	26	4	1	60	0	13	12
CCDS175151Mm106chr3.fa	38	463	440.36842105263156	38	0	1	74	0	126	126
CCDS390601Mm106chr5.fa	38	424	360.2368421052632	38	0	8	0	14	364	350
CCDS391301Mm106chr5.fa	38	220	203.8421052631579	38	0	5	11	0	134	134
CCDS203831Mm106chr6.fa	38	229	199.68421052631578	38	0	7	1	0	164	164
CCDS186191Mm106chr4.fa	38	116	97.05263157894737	38	0	11	0	0	116	114
CCDS285981Mm106chr17.fa	38	111	95.3157894736842	36	1	8	34	0	51	51
CCDS155571Mm106chr1.fa	38	116	108.92105263157895	38	0	5	1	0	79	79
CCDS154071Mm106chr1.fa	38	370	351.44736842105266	38	0	1	40	0	173	173
CCDS371872Mm106chr15.fa	38	291	233.71052631578948	38	0	15	3	0	243	243
CCDS176191Mm106chr3.fa	38	415	349.1842105263158	38	0	8	4	0	369	363
CCDS486281Mm106chr10.fa	38	108	87.86842105263158	38	0	13	7	0	76	76
CCDS177491Mm106chr3.fa	38	294	264.0	38	0	6	19	0	201	200
CCDS288291Mm106chr17.fa	38	105	71.76315789473684	35	1	22	0	0	105	105
CCDS208451Mm106chr7.fa	38	579	528.9473684210526	38	0	5	0	0	505	505
CCDS178971Mm106chr3.fa	38	116	101.02631578947368	36	1	4	0	0	116	116
CCDS503981Mm106chr19.fa	38	234	199.26315789473685	38	0	7	0	0	234	234
CCDS239061Mm106chr10.fa	38	302	263.57894736842104	38	0	6	33	0	99	90
CCDS239131Mm106chr10.fa	38	479	458.9736842105263	38	0	2	72	0	116	113
CCDS233801Mm106chr9.fa	38	426	379.8421052631579	38	0	7	0	0	210	208
CCDS256911Mm106chr11.fa	38	224	212.05263157894737	38	0	3	10	0	89	89
CCDS184451Mm106chr4.fa	38	429	403.8157894736842	38	0	0	66	0	170	170
CCDS281841Mm106chr16.fa	38	60	53.76315789473684	38	0	5	7	0	33	33
CCDS500731Mm106chr17.fa	38	155	145.1578947368421	38	0	4	19	0	75	74
CCDS256841Mm106chr11.fa	38	43	42.05263157894737	35	1	0	17	0	1	0
CCDS179891Mm106chr4.fa	38	566	548.1578947368421	38	0	0	203	0	174	174
CCDS244281Mm106chr11.fa	38	115	114.5	38	0	0	37	0	1	1
CCDS231611Mm106chr9.fa	38	485	445.07894736842104	38	0	4	25	0	276	276
CCDS182811Mm106chr4.fa	38	218	187.89473684210526	38	0	7	32	0	107	101
CCDS365781Mm106chr12.fa	38	3460	3159.2368421052633	38	0	0	412	0	1552	1547
CCDS492511Mm106chr13.fa	38	385	345.3421052631579	38	0	4	60	0	178	176
CCDS505041Mm106chr2.fa	38	39	36.44736842105263	23	3	4	0	0	26	26
CCDS367381Mm106chr13.fa	38	20	18.289473684210527	17	4	2	0	0	20	20
CCDS234141Mm106chr9.fa	38	29	21.026315789473685	28	3	16	0	0	29	28
CCDS235441Mm106chr9.fa	38	316	237.6315789473684	35	1	16	0	0	316	316
CCDS398701Mm106chr7.fa	38	57	53.578947368421055	26	3	2	0	0	29	28
CCDS401461Mm106chr7.fa	38	165	154.1315789473684	38	0	3	29	0	74	74
CCDS400161Mm106chr7.fa	38	371	340.63157894736844	38	0	6	0	0	276	275
CCDS190471Mm106chr4.fa	38	41	33.5	36	1	12	0	0	41	41
CCDS272781Mm106chr14.fa	38	1221	1134.5526315789473	38	0	2	195	0	565	540
CCDS304581Mm106chrX.fa	38	161	139.10526315789474	38	0	10	22	0	98	98
CCDS207432Mm106chr7.fa	38	145	121.65789473684211	38	0	10	0	0	145	145
CCDS251551Mm106chr11.fa	38	354	280.39473684210526	32	1	10	0	0	354	353
CCDS205222Mm106chr6.fa	38	302	243.71052631578948	38	0	16	0	0	302	297
CCDS193761Mm106chr5.fa	38	657	595.7368421052631	38	0	4	44	0	448	448
CCDS488411Mm106chr11.fa	38	354	307.1578947368421	38	0	9	0	0	306	303
CCDS356411Mm106chr1.fa	38	176	167.3684210526316	38	0	1	16	0	69	69
CCDS257951Mm106chr12.fa	38	36	35.0	23	1	1	0	0	2	2
CCDS357111Mm106chr1.fa	38	92	82.0	38	0	9	0	0	66	66
CCDS237671Mm106chr10.fa	38	145	126.57894736842105	38	0	9	6	0	122	122
CCDS573211Mm106chr4.fa	38	183	114.94736842105263	32	1	28	0	0	183	163
CCDS237721Mm106chr10.fa	38	565	524.3684210526316	38	0	3	37	0	322	321
CCDS498491Mm106chr16.fa	38	351	323.2631578947368	38	0	2	38	0	204	204
CCDS226521Mm106chr8.fa	38	973	857.2105263157895	38	0	6	72	0	565	564
CCDS270251Mm106chr14.fa	38	372	343.2631578947368	38	0	2	0	0	246	240
CCDS382551Mm106chr2.fa	38	156	123.65789473684211	36	1	12	0	0	156	154
CCDS518351Mm106chr6.fa	38	124	102.97368421052632	38	0	13	16	0	91	91
CCDS698731Mm106chr1.fa	38	497	496.05263157894734	38	0	0	196	0	7	7
CCDS384111Mm106chr3.fa	38	24	20.18421052631579	13	5	6	0	0	24	24
CCDS385411Mm106chr3.fa	38	90	70.71052631578948	38	0	14	0	0	90	89
CCDS295471Mm106chr19.fa	38	112	95.78947368421052	38	0	7	0	0	92	92
CCDS248141Mm106chr11.fa	38	437	413.42105263157896	38	0	3	0	0	330	330
CCDS169601Mm106chr2.fa	38	275	233.81578947368422	38	0	14	18	0	183	180
CCDS211781Mm106chr7.fa	38	93	85.52631578947368	38	0	2	6	0	23	21
CCDS286481Mm106chr17.fa	38	163	145.42105263157896	38	0	8	25	0	81	81
CCDS260251Mm106chr12.fa	38	1230	1105.6315789473683	38	0	5	100	1	656	656
CCDS260301Mm106chr12.fa	38	311	300.3157894736842	38	0	0	70	0	101	98
CCDS223271Mm106chr8.fa	38	314	276.07894736842104	38	0	4	35	0	170	164
CCDS262651Mm106chr13.fa	38	544	487.86842105263156	38	0	3	69	0	337	337
CCDS253081Mm106chr11.fa	38	122	107.76315789473684	38	0	10	15	0	57	57
CCDS222771Mm106chr8.fa	38	192	156.39473684210526	38	0	16	6	0	145	144
CCDS262701Mm106chr13.fa	38	119	113.36842105263158	38	0	4	9	0	44	44
CCDS170382Mm106chr2.fa	38	302	276.2631578947368	38	0	5	34	0	118	118
CCDS529661Mm106chr9.fa	38	1133	820.4736842105264	38	0	28	0	0	833	806
CCDS198301Mm106chr5.fa	38	462	396.7105263157895	38	0	8	13	0	394	384
CCDS274391Mm106chr15.fa	38	222	192.92105263157896	38	0	8	0	0	194	193
CCDS216511Mm106chr7.fa	38	226	205.81578947368422	38	0	3	25	0	94	94
CCDS199071Mm106chr6.fa	38	450	418.9736842105263	38	0	2	65	0	163	163
CCDS381591Mm106chr2.fa	38	683	637.0	38	0	2	60	0	311	305
CCDS161971Mm106chr2.fa	38	409	358.0263157894737	38	0	8	54	0	264	264
CCDS212741Mm106chr7.fa	38	390	389.0263157894737	38	0	0	160	0	1	1
CCDS360751Mm106chr10.fa	38	571	531.3157894736842	38	0	2	100	0	197	197
CCDS378731Mm106chr18.fa	38	42	41.473684210526315	15	3	1	17	0	6	6
CCDS378661Mm106chr18.fa	38	28	22.105263157894736	8	4	8	0	0	28	28
CCDS362351Mm106chr11.fa	38	866	831.6315789473684	38	0	0	266	1	230	230
CCDS255541Mm106chr11.fa	38	146	121.84210526315789	38	0	11	0	0	137	137
CCDS568451Mm106chr12.fa	38	146	129.31578947368422	38	0	8	23	0	85	85
CCDS279141Mm106chr16.fa	38	497	439.1578947368421	38	0	4	0	1	319	318
CCDS405621Mm106chr9.fa	38	35	33.421052631578945	34	2	2	3	0	12	12
CCDS293061Mm106chr18.fa	38	555	512.3421052631579	38	0	2	89	0	269	269
CCDS293131Mm106chr18.fa	38	441	419.44736842105266	38	0	1	59	0	114	114
CCDS407831Mm106chr9.fa	38	38	28.86842105263158	30	2	12	0	0	38	38
CCDS276641Mm106chr15.fa	38	285	260.60526315789474	38	0	3	29	0	141	141
CCDS511751Mm106chr4.fa	38	922	881.7631578947369	38	0	0	297	0	209	209
CCDS516611Mm106chr5.fa	38	559	430.36842105263156	36	1	17	0	0	559	512
CCDS257091Mm106chr11.fa	38	309	293.7368421052632	38	0	3	33	0	133	130
CCDS266711Mm106chr13.fa	38	320	305.3421052631579	38	0	2	52	0	102	102
CCDS280091Mm106chr16.fa	38	419	363.6578947368421	38	0	6	7	0	240	239
CCDS302211Mm106chrX.fa	38	309	247.39473684210526	38	0	12	0	0	309	309
CCDS526381Mm106chr8.fa	38	214	187.5	38	0	7	24	0	111	110
CCDS266641Mm106chr13.fa	38	208	198.21052631578948	38	0	6	85	0	45	45
CCDS167531Mm106chr2.fa	38	63	46.973684210526315	32	1	13	0	0	63	63
CCDS387531Mm106chr4.fa	38	258	220.18421052631578	38	0	9	13	0	166	166
CCDS166031Mm106chr2.fa	38	220	205.07894736842104	38	0	3	24	0	112	108
CCDS225491Mm106chr8.fa	38	66	49.5	38	0	17	0	0	47	45
CCDS370671Mm106chr15.fa	38	1302	1227.0526315789473	38	0	2	140	0	580	575
CCDS370721Mm106chr15.fa	38	150	119.76315789473684	38	0	16	14	0	119	117
CCDS243771Mm106chr11.fa	38	247	232.60526315789474	38	0	1	61	0	75	75
CCDS301871Mm106chrX.fa	38	121	119.3157894736842	36	1	1	39	0	9	9
CCDS198271Mm106chr5.fa	38	346	335.7894736842105	38	0	0	56	0	77	77
CCDS514971Mm106chr5.fa	38	231	217.02631578947367	38	0	1	45	0	67	67
CCDS213331Mm106chr7.fa	38	652	599.2631578947369	38	0	0	80	0	241	221
CCDS219981Mm106chr7.fa	38	977	875.5526315789474	38	0	2	108	0	404	402
CCDS212631Mm106chr7.fa	38	134	115.02631578947368	38	0	9	4	0	106	106
CCDS407941Mm106chr9.fa	38	538	493.5263157894737	38	0	1	91	0	204	204
CCDS195181Mm106chr5.fa	38	265	238.8421052631579	38	0	3	22	0	187	187
CCDS194481Mm106chr5.fa	38	511	491.8157894736842	38	0	3	171	0	184	184
CCDS517411Mm106chr6.fa	38	84	80.76315789473684	38	0	2	0	0	26	26
CCDS210821Mm106chr7.fa	38	27	18.13157894736842	29	1	14	0	0	27	27
CCDS484361Mm106chr1.fa	38	803	726.0263157894736	38	0	2	82	0	443	442
CCDS227951Mm106chr9.fa	38	607	594.7894736842105	38	0	2	71	0	39	39
CCDS197441Mm106chr5.fa	38	188	161.68421052631578	38	0	15	16	0	117	117
CCDS218751Mm106chr7.fa	38	39	37.68421052631579	25	4	3	8	0	11	11
CCDS219251Mm106chr7.fa	38	113	103.42105263157895	38	0	5	7	0	60	60
CCDS293881Mm106chr18.fa	38	224	188.10526315789474	38	0	11	37	0	75	54
CCDS164481Mm106chr2.fa	38	178	177.07894736842104	38	0	0	66	0	8	8
CCDS238101Mm106chr10.fa	38	674	566.078947368421	38	0	18	114	0	427	425
CCDS238051Mm106chr10.fa	38	137	115.05263157894737	38	0	16	0	0	106	106
CCDS356561Mm106chr1.fa	38	223	208.5	38	0	3	27	0	126	126
CCDS357061Mm106chr1.fa	38	349	327.07894736842104	38	0	0	73	0	106	106
CCDS524731Mm106chr8.fa	38	72	66.63157894736842	38	0	2	2	0	31	30
CCDS501701Mm106chr17.fa	38	344	228.47368421052633	35	1	23	0	0	344	333
CCDS280921Mm106chr16.fa	38	241	230.81578947368422	38	0	0	70	0	56	56
CCDS280871Mm106chr16.fa	38	136	134.57894736842104	38	0	0	43	0	11	11
CCDS382421Mm106chr2.fa	38	709	665.2368421052631	38	0	0	107	0	229	229
CCDS384061Mm106chr3.fa	38	561	438.2894736842105	38	0	18	5	0	385	348
CCDS385561Mm106chr3.fa	38	496	444.6578947368421	38	0	7	150	0	136	135
CCDS293951Mm106chr19.fa	38	498	455.5	38	0	3	27	0	271	271
CCDS174372Mm106chr3.fa	38	557	517.1578947368421	38	0	4	73	2	271	271
CCDS191801Mm106chr5.fa	38	179	150.8684210526316	38	0	12	0	0	161	160
CCDS226451Mm106chr8.fa	38	197	170.8421052631579	38	0	8	16	0	136	135
CCDS404181Mm106chr8.fa	38	459	403.5	38	0	7	47	0	253	244
CCDS227151Mm106chr8.fa	38	249	221.8684210526316	38	0	7	0	0	158	156
CCDS526921Mm106chr8.fa	38	96	78.42105263157895	38	0	12	0	0	80	80
CCDS491071Mm106chr12.fa	38	466	450.9736842105263	38	0	1	83	0	97	97
CCDS491121Mm106chr12.fa	38	917	751.2894736842105	38	0	14	32	0	678	641
CCDS406791Mm106chr9.fa	38	272	241.3684210526316	38	0	7	23	0	153	153
CCDS298781Mm106chr19.fa	38	64	59.078947368421055	31	1	4	0	0	31	31
CCDS222601Mm106chr8.fa	38	154	138.97368421052633	38	0	6	0	0	154	154
CCDS502931Mm106chr18.fa	38	37	37.0	27	2	0	13	0	0	0
CCDS389771Mm106chr4.fa	38	198	155.6315789473684	38	0	16	17	0	137	133
CCDS841891Mm106chr15.fa	38	84	81.65789473684211	31	3	2	7	0	12	12
CCDS168271Mm106chr2.fa	38	41	37.73684210526316	17	5	2	0	0	41	40
CCDS268671Mm106chr14.fa	38	20	14.736842105263158	9	3	10	0	0	20	20
CCDS853951Mm106chr7.fa	38	28	28.0	19	7	0	13	0	0	0
CCDS209021Mm106chr7.fa	38	324	295.5263157894737	38	0	6	28	0	182	182
CCDS208521Mm106chr7.fa	38	118	105.44736842105263	36	1	5	0	1	118	118
CCDS152691Mm106chr1.fa	38	312	274.5263157894737	38	0	6	15	0	184	183
CCDS489571Mm106chr11.fa	38	175	154.92105263157896	36	1	9	24	0	106	106
CCDS285031Mm106chr17.fa	38	76	72.1842105263158	36	1	2	10	0	28	28
CCDS233971Mm106chr9.fa	38	535	508.42105263157896	38	0	4	25	0	244	243
