target_name,protein_coding,feature_type,chrom,strand,gene_id,gene_start,gene_end,gene_length,transcript_id,transcript_start,transcript_end,transcript_length,protein_id,protein_start,protein_end,protein_length,exon_id,exon_no,exon_start,exon_end,exon_length,matching_sample_count,rat_exon_id
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000159615,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000159615,17,152524645,152524899,254,204,ENSRNOE00000022665
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000159617,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000159617,15,152531506,152531595,89,174,NA
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000159618,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000159618,7,152554296,152554420,124,133,NA
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000159623,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000159623,14,152533506,152533627,121,156,ENSRNOE00000022651
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000159624,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000159624,16,152528273,152528459,186,196,ENSRNOE00000022661
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000159625,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000159625,6,152557403,152557587,184,196,ENSRNOE00000022620
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000159626,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000159626,18,152521295,152521409,114,104,ENSRNOE00000022671
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000257724,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000257724,13,152536267,152536299,32,NA,ENSRNOE00000022648
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000257728,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000257728,12,152537731,152537817,86,189,ENSRNOE00000022645
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000257741,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000257741,10,152544351,152544435,84,45,ENSRNOE00000022635
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000689289,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000689289,19,152519012,152519196,184,176,ENSRNOE00000540818
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000689328,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00000689328,2,152674860,152674991,131,194,ENSRNOE00000444787
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00000689329,FALSE,exon,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,NA,NA,NA,NA,ENSMUSE00000689329,1,152765907,152766305,398,198,ENSRNOE00000448842
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00001261480,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00001261480,5,152571598,152571675,77,200,NA
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00001285358,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00001285358,4,152586407,152586615,208,192,ENSRNOE00000574080
chr1_trid-ENSMUST00000111859_exid-ENSMUSE00001322544,TRUE,CDS,1,-,ENSMUSG00000026482,152516760,152766351,249591,ENSMUST00000111859,152516760,152766305,249545,ENSMUSP00000107490,152519012,152674988,155976,ENSMUSE00001322544,3,152623818,152623928,110,174,ENSRNOE00000492410
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00000159992,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00000159992,11,150374795,150374885,90,202,ENSRNOE00000023768
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00000800572,FALSE,exon,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,NA,NA,NA,NA,ENSMUSE00000800572,1,150392690,150393080,390,196,NA
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00000845664,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00000845664,14,150362824,150362888,64,146,NA
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001215174,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001215174,9,150380312,150380377,65,203,NA
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001234165,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001234165,5,150384429,150384535,106,197,ENSRNOE00000023959
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001240894,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001240894,6,150383058,150383094,36,NA,NA
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001252592,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001252592,4,150386358,150386453,95,199,ENSRNOE00000023733
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001258256,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001258256,2,150390236,150390334,98,192,ENSRNOE00000283304
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001262150,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001262150,7,150382268,150382408,140,203,ENSRNOE00000023985
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001263482,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001263482,3,150388523,150388657,134,185,ENSRNOE00000280661
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001301905,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001301905,8,150381499,150381594,95,199,ENSRNOE00000023754
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001304623,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001304623,10,150375496,150375624,128,169,ENSRNOE00000023761
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001318781,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001318781,12,150372029,150372199,170,208,ENSRNOE00000023773
chr1_trid-ENSMUST00000111913_exid-ENSMUSE00001322563,TRUE,CDS,1,-,ENSMUSG00000006010,150361305,150393080,31775,ENSMUST00000111913,150361305,150393080,31775,ENSMUSP00000107544,150362824,150390331,27507,ENSMUSE00001322563,13,150363491,150363598,107,192,ENSRNOE00000023780
chr1_trid-ENSMUST00000112025_exid-ENSMUSE00000690171,TRUE,CDS,1,-,ENSMUSG00000079283,138851983,138856852,4869,ENSMUST00000112025,138851983,138856852,4869,ENSMUSP00000107656,138852105,138856814,4709,ENSMUSE00000690171,3,138852105,138852173,68,191,ENSRNOE00000428093
chr1_trid-ENSMUST00000112025_exid-ENSMUSE00000690172,TRUE,CDS,1,-,ENSMUSG00000079283,138851983,138856852,4869,ENSMUST00000112025,138851983,138856852,4869,ENSMUSP00000107656,138852105,138856814,4709,ENSMUSE00000690172,2,138853571,138853672,101,66,NA
chr1_trid-ENSMUST00000112025_exid-ENSMUSE00000690173,TRUE,CDS,1,-,ENSMUSG00000079283,138851983,138856852,4869,ENSMUST00000112025,138851983,138856852,4869,ENSMUSP00000107656,138852105,138856814,4709,ENSMUSE00000690173,1,138856581,138856817,236,121,ENSRNOE00000444224
chr1_trid-ENSMUST00000112030_exid-ENSMUSE00000134080,TRUE,CDS,1,-,ENSMUSG00000019230,138825186,138848577,23391,ENSMUST00000112030,138825186,138848577,23391,ENSMUSP00000107661,138828657,138847200,18543,ENSMUSE00000134080,5,138839873,138840075,202,203,ENSRNOE00000097357
chr1_trid-ENSMUST00000112030_exid-ENSMUSE00000232934,TRUE,CDS,1,-,ENSMUSG00000019230,138825186,138848577,23391,ENSMUST00000112030,138825186,138848577,23391,ENSMUSP00000107661,138828657,138847200,18543,ENSMUSE00000232934,7,138832702,138832904,202,208,ENSRNOE00000097764
chr1_trid-ENSMUST00000112030_exid-ENSMUSE00000232940,TRUE,CDS,1,-,ENSMUSG00000019230,138825186,138848577,23391,ENSMUST00000112030,138825186,138848577,23391,ENSMUSP00000107661,138828657,138847200,18543,ENSMUSE00000232940,6,138838343,138838698,355,208,ENSRNOE00000097594
chr1_trid-ENSMUST00000112030_exid-ENSMUSE00000520366,TRUE,CDS,1,-,ENSMUSG00000019230,138825186,138848577,23391,ENSMUST00000112030,138825186,138848577,23391,ENSMUSP00000107661,138828657,138847200,18543,ENSMUSE00000520366,4,138841808,138841926,118,208,ENSRNOE00000098548
chr1_trid-ENSMUST00000112030_exid-ENSMUSE00000659192,TRUE,CDS,1,-,ENSMUSG00000019230,138825186,138848577,23391,ENSMUST00000112030,138825186,138848577,23391,ENSMUSP00000107661,138828657,138847200,18543,ENSMUSE00000659192,8,138828657,138828710,53,179,NA
chr1_trid-ENSMUST00000112030_exid-ENSMUSE00000659193,TRUE,CDS,1,-,ENSMUSG00000019230,138825186,138848577,23391,ENSMUST00000112030,138825186,138848577,23391,ENSMUSP00000107661,138828657,138847200,18543,ENSMUSE00000659193,3,138847176,138847203,27,193,ENSRNOE00000098405
chr1_trid-ENSMUST00000112030_exid-ENSMUSE00000690184,FALSE,exon,1,-,ENSMUSG00000019230,138825186,138848577,23391,ENSMUST00000112030,138825186,138848577,23391,NA,NA,NA,NA,ENSMUSE00000690184,2,138847507,138847611,104,178,ENSRNOE00000098157
chr1_trid-ENSMUST00000112030_exid-ENSMUSE00000690185,FALSE,exon,1,-,ENSMUSG00000019230,138825186,138848577,23391,ENSMUST00000112030,138825186,138848577,23391,NA,NA,NA,NA,ENSMUSE00000690185,1,138848528,138848577,49,72,NA
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00000159324,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00000159324,8,134485718,134485913,195,199,ENSRNOE00000040274
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00000159327,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00000159327,6,134475788,134475902,114,194,ENSRNOE00000040100
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00000159329,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00000159329,3,134463827,134463980,153,195,ENSRNOE00000039797
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00000159333,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00000159333,4,134467651,134467868,217,206,ENSRNOE00000039895
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00000159335,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00000159335,9,134487010,134487168,158,186,ENSRNOE00000040372
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00000159338,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00000159338,10,134487644,134487742,98,184,ENSRNOE00000040469
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00000159339,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00000159339,5,134472394,134472543,149,182,ENSRNOE00000039994
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00000539138,FALSE,exon,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,NA,NA,NA,NA,ENSMUSE00000539138,1,134455531,134455665,134,24,NA
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00000690835,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00000690835,12,134489332,134489455,123,194,ENSRNOE00000040703
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00000690837,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00000690837,11,134489016,134489121,105,205,ENSRNOE00000040572
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00001252223,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00001252223,2,134458472,134458666,194,204,ENSRNOE00000039588
chr1_trid-ENSMUST00000112232_exid-ENSMUSE00001307344,TRUE,CDS,1,+,ENSMUSG00000026455,134455531,134491018,35487,ENSMUST00000112232,134455531,134490873,35342,ENSMUSP00000107851,134458475,134489455,30980,ENSMUSE00001307344,7,134483747,134483853,106,200,ENSRNOE00000040186
chr1_trid-ENSMUST00000112570_exid-ENSMUSE00000158248,TRUE,CDS,1,+,ENSMUSG00000026349,127774164,127808061,33897,ENSMUST00000112570,127774164,127805932,31768,ENSMUSP00000108189,127774231,127803456,29225,ENSMUSE00000158248,9,127802162,127803293,1131,199,ENSRNOE00000554939
chr1_trid-ENSMUST00000112570_exid-ENSMUSE00000320862,TRUE,CDS,1,+,ENSMUSG00000026349,127774164,127808061,33897,ENSMUST00000112570,127774164,127805932,31768,ENSMUSP00000108189,127774231,127803456,29225,ENSMUSE00000320862,6,127797841,127797886,45,202,ENSRNOE00000270463
chr1_trid-ENSMUST00000112570_exid-ENSMUSE00000692276,TRUE,CDS,1,+,ENSMUSG00000026349,127774164,127808061,33897,ENSMUST00000112570,127774164,127805932,31768,ENSMUSP00000108189,127774231,127803456,29225,ENSMUSE00000692276,10,127803392,127803456,64,195,ENSRNOE00000425906
chr1_trid-ENSMUST00000112570_exid-ENSMUSE00001224872,TRUE,CDS,1,+,ENSMUSG00000026349,127774164,127808061,33897,ENSMUST00000112570,127774164,127805932,31768,ENSMUSP00000108189,127774231,127803456,29225,ENSMUSE00001224872,7,127799390,127799553,163,209,ENSRNOE00000270457
chr1_trid-ENSMUST00000112570_exid-ENSMUSE00001226927,TRUE,CDS,1,+,ENSMUSG00000026349,127774164,127808061,33897,ENSMUST00000112570,127774164,127805932,31768,ENSMUSP00000108189,127774231,127803456,29225,ENSMUSE00001226927,1,127774228,127774385,157,199,ENSRNOE00000036910
chr1_trid-ENSMUST00000112570_exid-ENSMUSE00001254314,TRUE,CDS,1,+,ENSMUSG00000026349,127774164,127808061,33897,ENSMUST00000112570,127774164,127805932,31768,ENSMUSP00000108189,127774231,127803456,29225,ENSMUSE00001254314,5,127795255,127795317,62,194,ENSRNOE00000037017
chr1_trid-ENSMUST00000112570_exid-ENSMUSE00001254838,TRUE,CDS,1,+,ENSMUSG00000026349,127774164,127808061,33897,ENSMUST00000112570,127774164,127805932,31768,ENSMUSP00000108189,127774231,127803456,29225,ENSMUSE00001254838,2,127775101,127775182,81,200,ENSRNOE00000036943
chr1_trid-ENSMUST00000112570_exid-ENSMUSE00001269681,TRUE,CDS,1,+,ENSMUSG00000026349,127774164,127808061,33897,ENSMUST00000112570,127774164,127805932,31768,ENSMUSP00000108189,127774231,127803456,29225,ENSMUSE00001269681,8,127801606,127801676,70,209,ENSRNOE00000270449
chr1_trid-ENSMUST00000112570_exid-ENSMUSE00001273037,TRUE,CDS,1,+,ENSMUSG00000026349,127774164,127808061,33897,ENSMUST00000112570,127774164,127805932,31768,ENSMUSP00000108189,127774231,127803456,29225,ENSMUSE00001273037,4,127793358,127793418,60,127,ENSRNOE00000036990
chr1_trid-ENSMUST00000112570_exid-ENSMUSE00001298259,TRUE,CDS,1,+,ENSMUSG00000026349,127774164,127808061,33897,ENSMUST00000112570,127774164,127805932,31768,ENSMUSP00000108189,127774231,127803456,29225,ENSMUSE00001298259,3,127791605,127791733,128,201,ENSRNOE00000036963
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000347174,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000347174,14,126014571,126014649,78,91,NA
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000349367,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000349367,5,126382052,126382185,133,190,ENSRNOE00000481191
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000361890,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000361890,8,126124043,126124111,68,116,ENSRNOE00000472456
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000373552,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000373552,6,126258391,126258478,87,157,ENSRNOE00000508933
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000377297,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000377297,15,125981383,125981697,314,199,ENSRNOE00000232947
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000390999,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000390999,10,126102544,126102663,119,72,ENSRNOE00000475547
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000394020,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000394020,7,126222609,126222761,152,127,ENSRNOE00000496373
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000403033,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000403033,9,126110209,126110247,38,NA,ENSRNOE00000492720
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000482081,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000482081,16,125976926,125977062,136,143,ENSRNOE00000302172
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000540189,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000540189,13,126023033,126023210,177,137,ENSRNOE00000339741
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000540192,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000540192,12,126024276,126028015,3739,183,ENSRNOE00000319315
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000692328,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00000692328,3,126528682,126528755,73,100,NA
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00000692331,FALSE,exon,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,NA,NA,NA,NA,ENSMUSE00000692331,1,126830317,126830632,315,208,NA
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00001232656,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00001232656,17,125914746,125915021,275,197,ENSRNOE00000023566
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00001293073,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00001293073,11,126033773,126033964,191,182,ENSRNOE00000347613
chr1_trid-ENSMUST00000112583_exid-ENSMUSE00001310914,TRUE,CDS,1,-,ENSMUSG00000049690,125913620,126830799,917179,ENSMUST00000112583,125913637,126830632,916995,ENSMUSP00000108202,125914746,126695751,781005,ENSMUSE00001310914,2,126695686,126695754,68,198,NA
